Entity,Code,Year,Year,Without access to safe sanitation (people),With access to safe sanitation (people)
Azerbaijan,AZE,2004,8306500,
Azerbaijan,AZE,2005,8391850,
Azerbaijan,AZE,2006,8484550,
Azerbaijan,AZE,2007,8581300,
Azerbaijan,AZE,2008,8763400,
Azerbaijan,AZE,2009,8947243,
Azerbaijan,AZE,2010,9054332,
Azerbaijan,AZE,2011,9173082,
Azerbaijan,AZE,2012,9295784,
Azerbaijan,AZE,2013,9416801,
Azerbaijan,AZE,2014,9535079,
Azerbaijan,AZE,2015,9649341,
Bahrain,BHR,2000,664614,
Bahrain,BHR,2001,697549,
Bahrain,BHR,2002,735148,
Bahrain,BHR,2003,778711,
Bahrain,BHR,2004,829848,
Bahrain,BHR,2005,889168,
Bahrain,BHR,2006,958414,
Bahrain,BHR,2007,1035891,
Bahrain,BHR,2008,1114590,
Bahrain,BHR,2009,1185029,
Bahrain,BHR,2015,1371855,
Bangladesh,BGD,2000,131581243,
Bangladesh,BGD,2001,134107160,
Bangladesh,BGD,2002,136600667,
Bangladesh,BGD,2003,139019001,
Bangladesh,BGD,2004,141307489,
Bangladesh,BGD,2005,143431101,
Bangladesh,BGD,2006,145368004,
Bangladesh,BGD,2007,147139191,
Bangladesh,BGD,2008,148805814,
Bangladesh,BGD,2009,150454708,
Bangladesh,BGD,2010,152149102,
Bangladesh,BGD,2011,153911916,
Bangladesh,BGD,2012,155727053,
Bangladesh,BGD,2013,157571292,
Bangladesh,BGD,2014,159405279,
Bangladesh,BGD,2015,161200886,
Belarus,BLR,2000,1849318.551,8130291.448533493
Belarus,BLR,2001,1837570.41,8090978.590208689
Belarus,BLR,2002,1818362.725,8047185.275472109
Belarus,BLR,2003,1794624.118,8002124.881735569
Belarus,BLR,2004,1805964.21,7924181.790411334
Belarus,BLR,2005,1814910.512,7849004.488156024
Belarus,BLR,2006,1827480.511,7777443.489036222
Belarus,BLR,2007,1851868.808,7709084.191521914
Belarus,BLR,2008,1883724.041,7644260.958990448
Belarus,BLR,2009,1923892.331,7582872.668875961
Belarus,BLR,2010,1966047.402,7524535.598192005
Belarus,BLR,2011,2003401.192,7469770.807942943
Belarus,BLR,2012,2046723.278,7417771.722278997
Belarus,BLR,2013,2101147.526,7364849.474103437
Belarus,BLR,2014,2168272.635,7306238.364609351
Belarus,BLR,2015,2250976.311,7238639.689442201
Belgium,BEL,2000,3081197.864,7170052.136215451
Belgium,BEL,2001,3086507.786,7200062.213579313
Belgium,BEL,2002,3095498.702,7237286.298158454
Belgium,BEL,2003,3095844.894,7280288.105838666
Belgium,BEL,2004,2855947.147,7565189.85280085
Belgium,BEL,2005,2623778.938,7854838.062097849
Belgium,BEL,2006,2398962.634,8148995.365950802
Belgium,BEL,2007,2177600.409,8448099.591190731
Belgium,BEL,2008,1958230.542,8751742.458075084
Belgium,BEL,2009,1736981.274,9059511.72594572
Belgium,BEL,2010,1524579.31,9371006.690428073
Belgium,BEL,2011,1362152.379,9685591.621478342
Belgium,BEL,2012,1125419.768,10002826.2321576
Belgium,BEL,2013,860066.391,10322750.608981397
Belgium,BEL,2014,563416.8333,10645640.16674992
Belgium,BEL,2015,302659.4932,10971536.506757958
Bhutan,BTN,2000,573416,
Bhutan,BTN,2001,589600,
Bhutan,BTN,2002,606399,
Bhutan,BTN,2003,623434,
Bhutan,BTN,2004,640282,
Bhutan,BTN,2005,656639,
Bhutan,BTN,2006,672228,
Bhutan,BTN,2007,686958,
Bhutan,BTN,2008,700950,
Bhutan,BTN,2009,714458,
Bhutan,BTN,2010,727641,
Bhutan,BTN,2011,740510,
Bhutan,BTN,2012,752967,
Bhutan,BTN,2013,764961,
Bhutan,BTN,2014,776448,
Bhutan,BTN,2015,787386,
Bolivia,BOL,2000,7108598.412,1230913.5880065737
Bolivia,BOL,2001,7217686.127,1278688.8726788973
Bolivia,BOL,2002,7326005.47,1327339.529782818
Bolivia,BOL,2003,7433589.766,1376830.2338892908
Bolivia,BOL,2004,7540561.836,1427179.1638213263
Bolivia,BOL,2005,7647016.914,1478392.0859091943
Bolivia,BOL,2006,7752858.762,1530475.2376640677
Bolivia,BOL,2007,7858048.262,1583395.7377919753
Bolivia,BOL,2008,7962686.53,1637168.4697772716
Bolivia,BOL,2009,8066919.772,1691828.2277104286
Bolivia,BOL,2010,8170856.37,1747385.630306721
Bolivia,BOL,2011,8274504.179,1803838.821496897
Bolivia,BOL,2012,8377808.139,1861195.8614790232
Bolivia,BOL,2013,8480805.48,1919458.519628484
Bolivia,BOL,2014,8583493.899,1978665.1009514108
Bolivia,BOL,2015,8685872.207,2038832.7928525424
Bosnia and Herzegovina,BIH,2000,2884868.621,881837.3785513357
Bosnia and Herzegovina,BIH,2001,2888472.092,882811.9083873702
Bosnia and Herzegovina,BIH,2002,2891616.789,884190.2112996368
Bosnia and Herzegovina,BIH,2003,2893599.884,885647.116418033
Bosnia and Herzegovina,BIH,2004,2893567.591,887719.408547012
Bosnia and Herzegovina,BIH,2005,2891977.805,889552.1946353415
Bosnia and Herzegovina,BIH,2006,2888629.857,890838.1425589849
Bosnia and Herzegovina,BIH,2007,2882616.727,891383.2729427085
Bosnia and Herzegovina,BIH,2008,2872445.081,891153.9186114407
Bosnia and Herzegovina,BIH,2009,2856121.937,890439.0628759343
Bosnia and Herzegovina,BIH,2010,2832643.885,889440.1153654753
Bosnia and Herzegovina,BIH,2011,2800725.522,888139.477965864
Bosnia and Herzegovina,BIH,2012,2761776.745,886423.2551918953
Bosnia and Herzegovina,BIH,2013,2720715.733,884283.2668697529
Bosnia and Herzegovina,BIH,2014,2684317.892,881684.1081066704
Bosnia and Herzegovina,BIH,2015,2656524.86,879436.1399617029
Brazil,BRA,2000,128962502.1,46325084.86394417
Brazil,BRA,2001,129635225.6,48115444.356022395
Brazil,BRA,2002,130169160.8,49981860.16347
Brazil,BRA,2003,130559705.2,51922443.81266726
Brazil,BRA,2004,130813570.1,53924887.9099796
Brazil,BRA,2005,130937329.8,55980031.21997733
Brazil,BRA,2006,130929874.2,58082537.81226845
Brazil,BRA,2007,130791516.1,60235120.868948944
Brazil,BRA,2008,130531860.1,62447168.913277715
Brazil,BRA,2009,130162282.2,64733713.81329347
Brazil,BRA,2010,129688413.1,67107855.92909307
Brazil,BRA,2011,129111939.7,69574748.26307446
Brazil,BRA,2012,128429712.5,72131270.48298606
Brazil,BRA,2013,127631659.4,74776972.55040944
Brazil,BRA,2014,126704836.5,77508296.47575428
Brazil,BRA,2015,125639695.5,80322412.4908174
Bulgaria,BGR,2000,2424314.713,5745857.28703608
Bulgaria,BGR,2001,2287626.81,5721515.189819914
Bulgaria,BGR,2002,2137603.325,5699557.675206381
Bulgaria,BGR,2003,2097372.661,5677954.3392178165
Bulgaria,BGR,2004,2059652.889,5657207.110964363
Bulgaria,BGR,2005,2178540.597,5480431.4029767625
Bulgaria,BGR,2006,2316668.886,5284353.1144625945
Bulgaria,BGR,2007,2457110.244,5088227.7555235205
Bulgaria,BGR,2008,2600697.922,4891863.078316329
Bulgaria,BGR,2009,2749428.808,4695014.192308886
Bulgaria,BGR,2010,2898076.45,4497522.549521793
Bulgaria,BGR,2011,3048998.149,4299329.851265743
Bulgaria,BGR,2012,3205474.766,4100413.234378097
Bulgaria,BGR,2013,3364455.823,3900659.1774231624
Bulgaria,BGR,2014,3527769.312,3696168.6884619775
Bulgaria,BGR,2015,3684955.858,3493035.141778616
Cambodia,KHM,2000,12152354,
Cambodia,KHM,2001,12402473,
Cambodia,KHM,2002,12634729,
Cambodia,KHM,2003,12853124,
Cambodia,KHM,2004,13063377,
Cambodia,KHM,2005,13270201,
Cambodia,KHM,2006,13474489,
Cambodia,KHM,2007,13676693,
Cambodia,KHM,2008,13880509,
Cambodia,KHM,2009,14090208,
Cambodia,KHM,2010,14308740,
Cambodia,KHM,2011,14537886,
Cambodia,KHM,2012,14776866,
Cambodia,KHM,2013,15022692,
Cambodia,KHM,2014,15270790,
Cambodia,KHM,2015,15517635,
Canada,CAN,2000,8335094.946,22434605.053997573
Canada,CAN,2001,8435793.577,22646106.423193943
Canada,CAN,2002,8498702.063,22863297.93705514
Canada,CAN,2003,8447234.14,23228765.85962269
Canada,CAN,2004,8390244.939,23604755.06135864
Canada,CAN,2005,8319294.286,23992705.713629153
Canada,CAN,2006,8176576.128,24393928.871780615
Canada,CAN,2007,8080585.092,24807342.907945566
Canada,CAN,2008,8016949.362,25228823.637684714
Canada,CAN,2009,7976112.46,25652458.53987211
Canada,CAN,2010,7931683.135,26073590.865132537
Canada,CAN,2011,7852377.119,26490402.8807982
Canada,CAN,2012,7977388.155,26773156.84488136
Canada,CAN,2013,8100901.145,27051468.85526449
Canada,CAN,2014,8209621.329,27325726.671086486
Canada,CAN,2015,8236403.801,27596109.199039157
Channel Islands,OWID_CIS,2009,158603,
Channel Islands,OWID_CIS,2010,159581,
Channel Islands,OWID_CIS,2011,160497,
Channel Islands,OWID_CIS,2012,161358,
Channel Islands,OWID_CIS,2013,162180,
Channel Islands,OWID_CIS,2014,162969,
Channel Islands,OWID_CIS,2015,163758,
Chile,CHL,2000,11145661.01,4117092.991256041
Chile,CHL,2001,10731289.8,4713679.199328667
Chile,CHL,2002,10292291.61,5331343.39348809
Chile,CHL,2003,9829302.981,5970239.018878748
Chile,CHL,2004,9343187.201,6630590.798622598
Chile,CHL,2005,8834402.057,7312661.942536487
Chile,CHL,2006,8303205.895,8016586.10495323
Chile,CHL,2007,7749150.572,8742536.428396663
Chile,CHL,2008,7171033.864,9490908.136369033
Chile,CHL,2009,6567281.364,10262160.635857148
Chile,CHL,2010,5936645.263,11056708.73702475
Chile,CHL,2011,5278409.878,11874947.122366304
Chile,CHL,2012,4592830.496,12716915.503543995
Chile,CHL,2013,3888665.402,13574316.597595159
Chile,CHL,2014,3149710.489,14464087.51121619
Chile,CHL,2015,2421226.988,15341454.011860825
China,CHN,2000,893529353.4,369115646.5944334
China,CHN,2001,899469126.7,372380873.265345
China,CHN,2002,901202258.9,379197741.11567956
China,CHN,2003,883002505.4,405397494.59901345
China,CHN,2004,863243736.3,432831263.65134597
China,CHN,2005,842196967.5,461523032.5012041
China,CHN,2006,819546614.1,491473385.87505513
China,CHN,2007,794979612.6,522905387.36498976
China,CHN,2008,768991384.1,555663615.896328
China,CHN,2009,741494906.1,589765093.8925344
China,CHN,2010,712468371.8,625236628.2200476
China,CHN,2011,682038604.8,662091395.1601748
China,CHN,2012,650464005.4,700230994.5962973
China,CHN,2013,617815697.8,739564302.2078674
China,CHN,2014,584282915.4,779987084.5568551
China,CHN,2015,549832485.8,821387514.204731
"China, Hong Kong Special Administrative Region",,2000,,1134480.6946929619
"China, Hong Kong Special Administrative Region",,2001,,1143350.4964743627
"China, Hong Kong Special Administrative Region",,2002,,1146397.1285554355
"China, Hong Kong Special Administrative Region",,2003,,1145662.2709299074
"China, Hong Kong Special Administrative Region",,2004,,1141129.8964283473
"China, Hong Kong Special Administrative Region",,2005,,1138180.2853996113
"China, Hong Kong Special Administrative Region",,2006,,1137327.78045226
"China, Hong Kong Special Administrative Region",,2007,,1138026.401126824
"China, Hong Kong Special Administrative Region",,2008,,1140210.0091617785
"China, Hong Kong Special Administrative Region",,2009,,1143537.9799145602
"China, Hong Kong Special Administrative Region",,2010,,1147727.1272299364
"China, Hong Kong Special Administrative Region",,2011,,1152924.6113623988
"China, Hong Kong Special Administrative Region",,2012,,1159229.9426806588
"China, Hong Kong Special Administrative Region",,2013,,1166213.918554675
"China, Hong Kong Special Administrative Region",,2014,,1173293.2958335443
"China, Hong Kong Special Administrative Region",,2015,,1180031.3008676418
Colombia,COL,2000,33633266.2,6770691.804483103
Colombia,COL,2001,34029846.28,6959062.721904267
Colombia,COL,2002,34424594.68,7147896.318870459
Colombia,COL,2003,34815473.92,7336677.082543738
Colombia,COL,2004,35199526.32,7524636.68435636
Colombia,COL,2005,35574420.09,7711213.910236955
Colombia,COL,2006,35939609.7,7896112.304800737
Colombia,COL,2007,36295329.3,8079242.697575987
Colombia,COL,2008,36641179.44,8260364.564698978
Colombia,COL,2009,36976911.77,8439269.225125454
Colombia,COL,2010,37302327.51,8615769.49268526
Colombia,COL,2011,37617022.45,8789623.554832522
Colombia,COL,2012,37920748.31,8960726.687892115
Colombia,COL,2013,38213958.57,9129022.427568832
Colombia,COL,2014,38497323.91,9294587.088673864
Colombia,COL,2015,38771177.19,9457519.814453851
Congo,COG,2000,3225727,
Congo,COG,2001,3315806,
Congo,COG,2002,3407180,
Congo,COG,2003,3502519,
Congo,COG,2004,3605439,
Congo,COG,2005,3718243,
Congo,COG,2006,3842365,
Congo,COG,2007,3976246,
Congo,COG,2008,4115435,
Congo,COG,2009,4253712,
Congo,COG,2010,4386693,
Congo,COG,2011,4512730,
Congo,COG,2012,4633363,
Congo,COG,2013,4751393,
Congo,COG,2014,4871101,
Congo,COG,2015,4995648,
Costa Rica,CRI,2000,3925443,
Costa Rica,CRI,2001,3996798,
Costa Rica,CRI,2002,4063204,
Costa Rica,CRI,2003,4125971,
Costa Rica,CRI,2004,4187038,
Costa Rica,CRI,2005,4247841,
Costa Rica,CRI,2006,4308794,
Costa Rica,CRI,2007,4369469,
Costa Rica,CRI,2008,4429508,
Costa Rica,CRI,2009,4488263,
Costa Rica,CRI,2010,4545280,
Costa Rica,CRI,2011,4600474,
Costa Rica,CRI,2012,4654122,
Costa Rica,CRI,2013,4706401,
Costa Rica,CRI,2014,4757575,
Costa Rica,CRI,2015,4807852,
Cote d'Ivoire,CIV,2000,16686561,
Cote d'Ivoire,CIV,2001,17040152,
Cote d'Ivoire,CIV,2002,17366517,
Cote d'Ivoire,CIV,2003,17679355,
Cote d'Ivoire,CIV,2004,17997738,
Cote d'Ivoire,CIV,2005,18336303,
Cote d'Ivoire,CIV,2006,18699435,
Cote d'Ivoire,CIV,2007,19085941,
Cote d'Ivoire,CIV,2008,19497986,
Cote d'Ivoire,CIV,2009,19936366,
Cote d'Ivoire,CIV,2010,20401331,
Cote d'Ivoire,CIV,2011,20895311,
Cote d'Ivoire,CIV,2012,21418603,
Cote d'Ivoire,CIV,2013,21966312,
Cote d'Ivoire,CIV,2014,22531350,
Cote d'Ivoire,CIV,2015,23108472,
Croatia,HRV,2000,1785321.977,2640678.0233023185
Croatia,HRV,2001,1810358.748,2629641.252045877
Croatia,HRV,2002,1816218.622,2623781.3778940514
Croatia,HRV,2003,1818906.681,2621093.3189310143
Croatia,HRV,2004,1819802.812,2619197.1877769134
Croatia,HRV,2005,1825686.375,2616313.6250888417
Croatia,HRV,2006,1828036.339,2611963.66134521
Croatia,HRV,2007,1829451.57,2606548.4303963603
Croatia,HRV,2008,1834258.531,2600249.4690561425
Croatia,HRV,2009,1835547.417,2593530.5830235756
Croatia,HRV,2010,1831060.173,2586720.8273628997
Croatia,HRV,2011,1700886.736,2579735.264442206
Croatia,HRV,2012,1695191.217,2572366.7830766668
Croatia,HRV,2013,1690927.246,2564761.754047781
Croatia,HRV,2014,1681264.609,2557124.3913902966
Croatia,HRV,2015,1654013.947,2549590.053102437
Cuba,CUB,2000,7569386.726,3581349.2737264712
Cuba,CUB,2001,7589516.076,3597025.9235203112
Cuba,CUB,2002,7605930.827,3612067.172894489
Cuba,CUB,2003,7618330.319,3626554.6813374283
Cuba,CUB,2004,7626930.281,3640010.719014031
Cuba,CUB,2005,7652782.912,3631470.0880717216
Cuba,CUB,2006,7675457.176,3620775.8236876642
Cuba,CUB,2007,7695439.366,3608247.6337469383
Cuba,CUB,2008,7715001.721,3594752.2792220316
Cuba,CUB,2009,7737132.828,3581469.1717297905
Cuba,CUB,2010,7763882.889,3569168.1110975263
Cuba,CUB,2011,7796421.408,3558229.592244337
Cuba,CUB,2012,7833863.672,3548282.328108169
Cuba,CUB,2013,7873719.604,3538447.395836423
Cuba,CUB,2014,7912412.043,3527354.956780265
Cuba,CUB,2015,7947302.681,3514129.31895647
Cyprus,CYP,2000,221979.3339,721306.6661232
Cyprus,CYP,2001,224689.8119,735592.1881056
Cyprus,CYP,2002,227531.1,749434.8999664
Cyprus,CYP,2003,230607.4838,762955.51624
Cyprus,CYP,2004,234574.2659,775835.7340555325
Cyprus,CYP,2005,239747.8355,787910.1644955891
Cyprus,CYP,2006,246374.5376,799134.4623666295
Cyprus,CYP,2007,254108.6462,809603.3538089143
Cyprus,CYP,2008,262104.8902,819458.1098371376
Cyprus,CYP,2009,269164.0335,828911.9665363805
Cyprus,CYP,2010,274472.834,838134.1659894349
Cyprus,CYP,2011,277685.2836,847149.7164113832
Cyprus,CYP,2012,279144.8577,855917.1423374752
Cyprus,CYP,2013,279403.455,864492.5450374996
Cyprus,CYP,2014,279466.3867,872842.6132769382
Cyprus,CYP,2015,280023.4388,880961.5611819773
Czech Republic,CZE,2000,1288160.884,8966902.116088118
Czech Republic,CZE,2001,1267445.543,8949159.45738227
Czech Republic,CZE,2002,1265249.075,8931666.925267052
Czech Republic,CZE,2003,1274844.636,8919153.363749612
Czech Republic,CZE,2004,1323932.419,8873168.58059486
Czech Republic,CZE,2005,1367983.391,8843232.609456753
Czech Republic,CZE,2006,1407005.355,8831899.644880861
Czech Republic,CZE,2007,1462871.858,8835956.142276242
Czech Republic,CZE,2008,1537871.941,8846731.05854447
Czech Republic,CZE,2009,1591651.017,8852284.983022062
Czech Republic,CZE,2010,1630099.113,8844310.88723642
Czech Republic,CZE,2011,1676261.013,8819826.98682388
Czech Republic,CZE,2012,1729152.412,8781632.588439228
Czech Republic,CZE,2013,1779878.949,8734393.05130979
Czech Republic,CZE,2014,1840334.252,8685012.747866632
Czech Republic,CZE,2015,1907645.371,8638413.628798423
Denmark,DNK,2000,364059.7654,4975556.234621799
Denmark,DNK,2001,367921.5531,4990861.446939247
Denmark,DNK,2002,371690.902,5004240.097967986
Denmark,DNK,2003,373383.0649,5017190.935078382
Denmark,DNK,2004,372706.3505,5031816.649462269
Denmark,DNK,2005,369862.62,5049569.380017738
Denmark,DNK,2006,366261.7512,5071010.248840988
Denmark,DNK,2007,365922.2869,5095515.713122978
Denmark,DNK,2008,371715.2142,5121905.7858408345
Denmark,DNK,2009,374669.581,5148425.418988848
Denmark,DNK,2010,373902.0754,5173780.924643589
Denmark,DNK,2011,372913.8085,5197658.191534986
Denmark,DNK,2012,371176.446,5220395.553978536
Denmark,DNK,2013,372800.1068,5242131.893186117
Denmark,DNK,2014,380273.184,5263201.815962573
Denmark,DNK,2015,399606.4506,5283876.549375623
Ecuador,ECU,2000,7284407.973,5344188.027312168
Ecuador,ECU,2001,7408348.272,5444406.727848568
Ecuador,ECU,2002,7530197.74,5541862.259602765
Ecuador,ECU,2003,7651203.211,5638397.788869775
Ecuador,ECU,2004,7774271.792,5735375.207503178
Ecuador,ECU,2005,7901170.218,5834062.781748715
Ecuador,ECU,2006,8032567.461,5934912.539013223
Ecuador,ECU,2007,8167988.218,6037464.782425073
Ecuador,ECU,2008,8306530.652,6141031.347890275
Ecuador,ECU,2009,8446776.235,6244498.764618331
Ecuador,ECU,2010,8587693.487,6346996.513343581
Ecuador,ECU,2011,8729068.357,6448286.64280794
Ecuador,ECU,2012,8871381.391,6548284.609143358
Ecuador,ECU,2013,9014637.006,6646909.993516449
Ecuador,ECU,2014,9159004.297,6744107.703299513
Ecuador,ECU,2015,9304574.68,6839793.319701701
Egypt,EGY,2000,33863004.8,36042983.19820463
Egypt,EGY,2001,34149231.98,37077708.02026232
Egypt,EGY,2002,34440782.92,38149335.07617556
Egypt,EGY,2003,34730758.51,39251183.488520674
Egypt,EGY,2004,35009481.22,40372417.77654925
Egypt,EGY,2005,35271561.48,41506587.521609105
Egypt,EGY,2006,35511812.06,42647235.94480302
Egypt,EGY,2007,35741357.56,43795895.44256288
Egypt,EGY,2008,35976194.36,44977686.641545475
Egypt,EGY,2009,36236349.9,46228672.09702888
Egypt,EGY,2010,36536264.2,47571341.80470834
Egypt,EGY,2011,36880258.11,49017302.89094968
Egypt,EGY,2012,37254104.21,50559152.79207742
Egypt,EGY,2013,37636264.74,52171168.264586635
Egypt,EGY,2014,37997973.42,53814592.58311186
Egypt,EGY,2015,38318516.56,55459655.44140858
Estonia,EST,2000,176942.736,1220042.2640355518
Estonia,EST,2001,169808.8076,1218306.1924489322
Estonia,EST,2002,164256.3291,1215093.670869539
Estonia,EST,2003,159626.996,1211093.00402685
Estonia,EST,2004,154462.5166,1208087.483423585
Estonia,EST,2005,148456.7439,1206318.2561460128
Estonia,EST,2006,140885.481,1205924.518956417
Estonia,EST,2007,134145.1734,1206534.8265587126
Estonia,EST,2008,129209.6959,1207880.3041216533
Estonia,EST,2009,124978.9107,1209536.0893038798
Estonia,EST,2010,120298.3976,1211176.6024256272
Estonia,EST,2011,114727.0194,1212711.9806384419
Estonia,EST,2012,108474.8439,1214221.1560970808
Estonia,EST,2013,102211.9786,1215785.0214360082
Estonia,EST,2014,97047.24739,1217497.752614947
Estonia,EST,2015,95992.13532,1219414.8646825526
Ethiopia,ETH,2000,66537331,
Ethiopia,ETH,2001,68492257,
Ethiopia,ETH,2002,70497192,
Ethiopia,ETH,2003,72545144,
Ethiopia,ETH,2004,74624405,
Ethiopia,ETH,2005,76727083,
Ethiopia,ETH,2006,78850689,
Ethiopia,ETH,2007,81000409,
Ethiopia,ETH,2008,83184892,
Ethiopia,ETH,2009,85416253,
Ethiopia,ETH,2010,87702670,
Ethiopia,ETH,2011,90046756,
Ethiopia,ETH,2012,92444183,
Ethiopia,ETH,2013,94887724,
Ethiopia,ETH,2014,97366774,
Ethiopia,ETH,2015,99873033,
Finland,FIN,2000,579224.8591,4596984.140886639
Finland,FIN,2001,561159.7105,4626848.289489615
Finland,FIN,2002,544922.0319,4655675.968088221
Finland,FIN,2003,527689.2131,4685324.786947592
Finland,FIN,2004,511585.1902,4716586.809814924
Finland,FIN,2005,496062.4122,4750033.587795704
Finland,FIN,2006,480376.1238,4785891.876180795
Finland,FIN,2007,464718.5192,4824001.480779093
Finland,FIN,2008,464093.6058,4849305.394222887
Finland,FIN,2009,462907.7983,4875963.201694086
Finland,FIN,2010,459909.6052,4903442.394801012
Finland,FIN,2011,456466.7986,4931805.201445791
Finland,FIN,2012,453109.7434,4960861.256620404
