Entity,Code,Year,Year, (% of total land area), (% of territorial waters)
Afghanistan,AFG,2016,0.1,
Afghanistan,AFG,2017,0.104707034792812,
Albania,ALB,2016,17.21,2.71443113
Albania,ALB,2017,17.7360953122157,2.71803297867369
Algeria,DZA,2016,7.5,0.085275945
Algeria,DZA,2017,7.49506002830462,0.0854831025889078
American Samoa,ASM,2016,4.27,8.710817667
American Samoa,ASM,2017,15.8477447307274,8.71587580537483
Andorra,AND,2016,21.19,
Andorra,AND,2017,26.7277247815139,
Angola,AGO,2016,6.97,0.004860726
Angola,AGO,2017,6.97142669594584,0.00492982714246822
Antigua and Barbuda,ATG,2016,19.33,0.191718498
Antigua and Barbuda,ATG,2017,18.5696736890488,0.181504473350006
Arab World,,2016,4.93511332087057,3.98389151918098
Arab World,,2017,5.2609229556864,4.05450938818699
Argentina,ARG,2016,8.89,4.01993961
Argentina,ARG,2017,8.80825141581955,3.79699243606319
Armenia,ARM,2016,23.11,
Armenia,ARM,2017,23.1105028060216,
Aruba,ABW,2016,0.53,
Aruba,ABW,2017,18.9175762600279,0.000105156683687689
Australia,AUS,2016,16.98,40.65344145
Australia,AUS,2017,19.2656223071572,40.5594116036044
Austria,AUT,2016,28.44,
Austria,AUT,2017,28.397981655605,
Azerbaijan,AZE,2016,10.15,0.436531485
Azerbaijan,AZE,2017,10.1551256208372,0.436929518301171
Bahamas,BHS,2016,31.2,0.565663569
Bahamas,BHS,2017,36.6336475275265,7.92288620534516
Bahrain,BHR,2016,6.7,1.244628446
Bahrain,BHR,2017,6.62174781265092,1.24223918679232
Bangladesh,BGD,2016,4.61,5.356940135
Bangladesh,BGD,2017,4.60596281196676,5.35719019951986
Barbados,BRB,2016,1.35,0.00594531
Barbados,BRB,2017,1.27010819350234,0.00584651219433888
Belarus,BLR,2016,9.51,
Belarus,BLR,2017,9.35349335261769,
Belgium,BEL,2016,23.21,36.6511789
Belgium,BEL,2017,23.293342934656,36.6552430210351
Belize,BLZ,2016,37.68,10.08005561
Belize,BLZ,2017,37.6793655671877,10.0788752290615
Benin,BEN,2016,28.87,
Benin,BEN,2017,29.6233712049703,0
Bermuda,BMU,2016,5.52,0.032990607
Bermuda,BMU,2017,2.07991902345745,0.0000564206970825242
Bhutan,BTN,2016,48.01,
Bhutan,BTN,2017,48.0078510451913,
Bolivia,BOL,2016,30.87,
Bolivia,BOL,2017,30.8654914952936,
Bosnia and Herzegovina,BIH,2016,1.45,
Bosnia and Herzegovina,BIH,2017,1.39550157071326,0
Botswana,BWA,2016,29.14,
Botswana,BWA,2017,29.1432374214093,
Brazil,BRA,2016,28.94,1.684944305
Brazil,BRA,2017,29.4196676737717,26.6241067049733
British Virgin Islands,VGB,2016,8.54,0.055880143
British Virgin Islands,VGB,2017,9.10881468166607,0.00411569575364715
Brunei,BRN,2016,46.87,0.202347228
Brunei,BRN,2017,46.87211976066,0.201102067315263
Bulgaria,BGR,2016,34.69,8.103059545
Bulgaria,BGR,2017,34.7035801172141,8.10330994468942
Burkina Faso,BFA,2016,15.08,
Burkina Faso,BFA,2017,14.9228805539331,
Burundi,BDI,2016,7.59,
Burundi,BDI,2017,7.5914717058788,
Cambodia,KHM,2016,26.03,0.185544615
Cambodia,KHM,2017,26.027716099692,0.18576737726616
Cameroon,CMR,2016,10.6,3.407166611
Cameroon,CMR,2017,10.6005464149767,3.40964063973876
Canada,CAN,2016,9.69,0.871872218
Canada,CAN,2017,9.68557393581083,0.871881853190504
Cape Verde,CPV,2016,2.6,
Cape Verde,CPV,2017,2.89524038891919,0.000676993988023627
Caribbean small states,,2016,13.6508563415251,1.15818443627366
Caribbean small states,,2017,13.8223398502535,1.39319343853239
Cayman Islands,CYM,2016,10.72,0.077755622
Cayman Islands,CYM,2017,10.7627698356687,0.0776734150587337
Central African Republic,CAF,2016,18.06,
Central African Republic,CAF,2017,18.0648242198926,
Central Europe and the Baltics,,2016,30.0645257831066,17.2418892969838
Central Europe and the Baltics,,2017,30.1582070259681,21.3588440024503
Chad,TCD,2016,20.35,
Chad,TCD,2017,20.3544358034532,
Chile,CHL,2016,18.4,12.59520309
Chile,CHL,2017,18.4944542424793,28.814450666394
China,CHN,2016,17.08,3.766775077
China,CHN,2017,15.449041955767,5.40683189597192
Colombia,COL,2016,14.16,2.063793258
Colombia,COL,2017,14.8069558212089,17.0698862847978
Comoros,COM,2016,10.17,0.022960018
Comoros,COM,2017,10.1514342727337,0.0226364027578958
Congo,COG,2016,40.59,3.205932229
Congo,COG,2017,40.7380367837893,3.2117029732529
Costa Rica,CRI,2016,27.6,0.833521087
Costa Rica,CRI,2017,27.6026953211753,0.833447452118705
Cote d'Ivoire,CIV,2016,22.88,0.074352759
Cote d'Ivoire,CIV,2017,22.8846634839832,0.0745659769547534
Croatia,HRV,2016,38.11,8.540921417
Croatia,HRV,2017,38.2536302140039,8.54108490852191
Cuba,CUB,2016,16.55,4.324744631
Cuba,CUB,2017,16.5532324654921,4.3249505259467
Curacao,CUW,2016,15.52,0.032749304
Curacao,CUW,2017,15.4623806987241,0.0341709310928601
Cyprus,CYP,2016,18.65,0.123118249
Cyprus,CYP,2017,18.6504409036147,0.122715523666451
Czech Republic,CZE,2016,21.69,
Czech Republic,CZE,2017,22.1556760039807,
Democratic Republic of Congo,COD,2016,12.7,0.233690654
Democratic Republic of Congo,COD,2017,13.8332604673993,0.236439195438816
Denmark,DNK,2016,17.56,17.84814939
Denmark,DNK,2017,18.1020211937511,17.8489925277439
Djibouti,DJI,2016,1.57,0.540455974
Djibouti,DJI,2017,1.57464592463938,0.167867459666831
Dominica,DMA,2016,22.06,0.013913431
Dominica,DMA,2017,21.9868244583373,0.105277967308817
Dominican Republic,DOM,2016,23.02,9.08469123
Dominican Republic,DOM,2017,26.2367518845671,17.9579055499101
Early-demographic dividend,,2016,12.7767894437764,2.21512171410101
Early-demographic dividend,,2017,12.6698826982907,3.90052169653711
East Asia & Pacific,,2016,16.221155320015,16.0179873152113
East Asia & Pacific,,2017,16.4803471395691,16.8780244069993
East Asia & Pacific (IDA & IBRD),,2016,15.5869135150026,3.04833675768705
East Asia & Pacific (IDA & IBRD),,2017,14.6523225976623,4.27503629318063
East Asia & Pacific (excluding high income),,2016,15.4890256415961,3.02066592821892
East Asia & Pacific (excluding high income),,2017,14.5614498516303,4.2371655232193
Ecuador,ECU,2016,20.03,13.05063954
Ecuador,ECU,2017,21.6861189348777,13.3461718314051
Egypt,EGY,2016,13.14,4.951564185
Egypt,EGY,2017,13.1360553831375,4.95148884185994
El Salvador,SLV,2016,8.78,0.705660137
El Salvador,SLV,2017,8.77628667233756,0.705446690690414
Equatorial Guinea,GNQ,2016,19.27,0.235206631
Equatorial Guinea,GNQ,2017,19.2667589536442,0.235115094159034
Eritrea,ERI,2016,4.87,
Eritrea,ERI,2017,4.87239093903435,0
Estonia,EST,2016,20.18,18.62632888
Estonia,EST,2017,20.2184748207416,18.6204423838105
Ethiopia,ETH,2016,18.47,
Ethiopia,ETH,2017,18.4749603066502,
Euro area,,2016,25.7889082228244,19.003944129516
Euro area,,2017,25.7988558110942,23.4338192507768
Europe & Central Asia,,2016,11.5930394270617,4.81509678573405
Europe & Central Asia,,2017,11.6236560006401,5.56084430945809
Europe & Central Asia (IDA & IBRD),,2016,9.02258276364164,3.00557026966913
Europe & Central Asia (IDA & IBRD),,2017,9.037497917306,3.15115845344655
Europe & Central Asia (excluding high income),,2016,8.54488616848965,2.7163132928088
Europe & Central Asia (excluding high income),,2017,8.55928822045764,2.86516830823358
European Union,,2016,25.8406046381438,17.0930074401752
European Union,,2017,25.9376293148688,22.0876674067085
Faeroe Islands,FRO,2016,2.34,0.010872809
Faeroe Islands,FRO,2017,2.32909328433195,0.0108312493723335
Fiji,FJI,2016,5.4,0.92441448
Fiji,FJI,2017,5.41119687502089,0.924879431405508
Finland,FIN,2016,14.94,11.13029428
Finland,FIN,2017,15.0232916032633,10.5099633551937
Fragile and conflict affected situations,,2016,9.75135401166689,
Fragile and conflict affected situations,,2017,10.2889170093838,
France,FRA,2016,26.03,26.16684852
France,FRA,2017,25.7919660039,45.0457953940979
French Polynesia,PYF,2016,1.96,0.004316575
French Polynesia,PYF,2017,1.95319459774213,0.00431538936782624
Gabon,GAB,2016,20.14,0.968998765
Gabon,GAB,2017,22.4427560590428,28.8271766191915
Gambia,GMB,2016,4.11,0.070343584
Gambia,GMB,2017,4.10736207362125,0.0696771265532355
Georgia,GEO,2016,8.33,0.667918104
Georgia,GEO,2017,8.33359715447386,0.667756100327337
Germany,DEU,2016,37.68,45.35655161
Germany,DEU,2017,37.7519230162364,45.3573960418849
Ghana,GHA,2016,15.06,0.092609498
Ghana,GHA,2017,15.0573797984075,0.0974062095921647
Gibraltar,GIB,2016,26.67,12.889618
Gibraltar,GIB,2017,32.4234218176205,12.8217275107356
Greece,GRC,2016,34.96,1.457183473
Greece,GRC,2017,35.2163408633262,4.51786536462105
Greenland,GRL,2016,41.12,4.518723191
Greenland,GRL,2017,41.1536023513172,4.51873918534929
Grenada,GRD,2016,9.37,0.041854536
Grenada,GRD,2017,9.77750817324608,0.0862502716404704
Guam,GUM,2016,21.92,0.008887348
Guam,GUM,2017,22.4691376782389,0.00906741557270616
Guatemala,GTM,2016,31.75,0.807866388
Guatemala,GTM,2017,20.0478790782543,0.900143643771587
Guinea,GIN,2016,30.68,0.529344095
Guinea,GIN,2017,35.6461939863954,0.529571455146597
Guinea-Bissau,GNB,2016,16.66,10.00970832
Guinea-Bissau,GNB,2017,16.662653555347,10.0094124457438
Guyana,GUY,2016,8.74,0.012416916
Guyana,GUY,2017,8.73748680882895,0.0127123723136723
Haiti,HTI,2016,0.27,
Haiti,HTI,2017,1.9498829806779,0
Heavily indebted poor countries (HIPC),,2016,15.891781025528,
Heavily indebted poor countries (HIPC),,2017,16.6304260277274,
High income,,2016,14.0268281765504,21.0932371776051
High income,,2017,14.6208932889518,21.9375196035593
Honduras,HND,2016,28.44,4.182820296
Honduras,HND,2017,23.8855522578119,4.15706760137244
Hong Kong,HKG,2016,41.9,
Hong Kong,HKG,2017,41.8836803684402,
Hungary,HUN,2016,22.6,
