Entity,Code,Year,"Total net enrolment rate, primary, gender parity index (GPI) (GPI)"
Costa Rica,CRI,1985,0.998049974441528
Costa Rica,CRI,1986,1.0038800239563
Costa Rica,CRI,1987,1.0035400390625
Costa Rica,CRI,1989,1.00144004821777
Costa Rica,CRI,1990,1.00497996807098
Costa Rica,CRI,1991,1.00847995281219
Costa Rica,CRI,2011,1.0006799697876
Costa Rica,CRI,2012,1.00100994110107
Costa Rica,CRI,2013,1.00221002101898
Costa Rica,CRI,2014,0.999260008335114
Cote d'Ivoire,CIV,1977,0.632350027561188
Cote d'Ivoire,CIV,1996,0.748149991035461
Cote d'Ivoire,CIV,1997,0.749549984931946
Cote d'Ivoire,CIV,1999,0.758430004119873
Cote d'Ivoire,CIV,2000,0.740149974822998
Cote d'Ivoire,CIV,2001,0.756410002708435
Cote d'Ivoire,CIV,2002,0.737169981002808
Cote d'Ivoire,CIV,2003,0.809689998626709
Cote d'Ivoire,CIV,2009,0.835590004920959
Cote d'Ivoire,CIV,2013,0.926980018615723
Cote d'Ivoire,CIV,2014,0.889219999313354
Croatia,HRV,1998,0.994229972362518
Croatia,HRV,1999,0.995429992675781
Croatia,HRV,2000,0.994979977607727
Croatia,HRV,2001,0.993080019950867
Croatia,HRV,2002,0.99330997467041
Croatia,HRV,2003,0.994220018386841
Croatia,HRV,2005,1.01981997489929
Croatia,HRV,2006,1.01868999004364
Croatia,HRV,2007,1.02110004425049
Croatia,HRV,2008,1.02737998962402
Croatia,HRV,2009,1.00709998607635
Croatia,HRV,2010,1.02382004261017
Croatia,HRV,2011,1.02479004859924
Croatia,HRV,2012,1.02285003662109
Croatia,HRV,2014,1.02541995048523
Cuba,CUB,1972,1.01762998104095
Cuba,CUB,1973,1.01031005382538
Cuba,CUB,1974,1.00799000263214
Cuba,CUB,1979,0.994539976119995
Cuba,CUB,1980,0.987730026245117
Cuba,CUB,1981,0.995480000972748
Cuba,CUB,1982,0.996789991855621
Cuba,CUB,1983,0.992169976234436
Cuba,CUB,1984,1.00345003604889
Cuba,CUB,1985,0.99602997303009
Cuba,CUB,1986,0.994159996509552
Cuba,CUB,1987,0.991789996623993
Cuba,CUB,1988,0.986930012702942
Cuba,CUB,1989,0.989359974861145
Cuba,CUB,1990,1.00021004676819
Cuba,CUB,1991,1.0022200345993
Cuba,CUB,1992,1.00648999214172
Cuba,CUB,1993,1.00464999675751
Cuba,CUB,1994,1.00338995456696
Cuba,CUB,1995,1.00480997562408
Cuba,CUB,1996,0.99497002363205
Cuba,CUB,1997,0.993149995803833
Cuba,CUB,1998,0.995150029659271
Cuba,CUB,1999,0.993499994277954
Cuba,CUB,2000,0.992839992046356
Cuba,CUB,2001,0.992640018463135
Cuba,CUB,2002,0.998510003089905
Cuba,CUB,2003,0.998769998550415
Cuba,CUB,2004,0.995580017566681
Cuba,CUB,2005,1.00080001354218
Cuba,CUB,2006,1.00885999202728
Cuba,CUB,2007,0.995739996433258
Cuba,CUB,2008,0.999859988689423
Cuba,CUB,2009,1.00365996360779
Cuba,CUB,2010,1.00409996509552
Cuba,CUB,2011,1.00528001785278
Cuba,CUB,2012,1.00686001777649
Cuba,CUB,2013,1.00414001941681
Cuba,CUB,2014,1.00752997398376
Cyprus,CYP,1971,0.996079981327057
Cyprus,CYP,1972,0.995930016040802
Cyprus,CYP,1973,0.994279980659485
Cyprus,CYP,1974,0.986209988594055
Cyprus,CYP,1975,0.993770003318787
Cyprus,CYP,1976,0.99387001991272
Cyprus,CYP,1977,1.00093996524811
Cyprus,CYP,1978,1.0046900510788
Cyprus,CYP,1979,1.01197004318237
Cyprus,CYP,1980,1.01372003555298
Cyprus,CYP,1981,1.00837004184723
Cyprus,CYP,1982,1.01428997516632
Cyprus,CYP,1983,0.998780012130737
Cyprus,CYP,1984,0.992190003395081
Cyprus,CYP,1985,0.993929982185364
Cyprus,CYP,1986,0.992179989814758
Cyprus,CYP,1987,0.990750014781952
Cyprus,CYP,1988,0.986050009727478
Cyprus,CYP,1989,0.987770020961761
Cyprus,CYP,1990,0.998979985713959
Cyprus,CYP,1991,0.999930024147034
Cyprus,CYP,1992,0.995909988880157
Cyprus,CYP,1993,1.00077998638153
Cyprus,CYP,1994,0.997259974479675
Cyprus,CYP,1995,0.998359978199005
Cyprus,CYP,1996,0.994780004024506
Cyprus,CYP,1997,1.00183999538422
Cyprus,CYP,1999,0.997990012168884
Cyprus,CYP,2000,1.00617003440857
Cyprus,CYP,2001,1.00361001491547
Cyprus,CYP,2002,1.00356996059418
Cyprus,CYP,2003,1.00156998634338
Cyprus,CYP,2004,0.997359991073608
Cyprus,CYP,2005,1.00048995018005
Cyprus,CYP,2006,0.998709976673126
Cyprus,CYP,2007,0.995859980583191
Cyprus,CYP,2008,0.991540014743805
Cyprus,CYP,2009,0.992370009422302
Cyprus,CYP,2010,1.00066995620728
Cyprus,CYP,2011,0.99685001373291
Cyprus,CYP,2012,0.999729990959167
Cyprus,CYP,2013,1.00470995903015
Cyprus,CYP,2014,1.00848996639252
Democratic Republic of Congo,COD,1971,0.643630027770996
Democratic Republic of Congo,COD,1972,0.654779970645905
Democratic Republic of Congo,COD,1975,0.699050009250641
Democratic Republic of Congo,COD,1979,0.697030007839203
Democratic Republic of Congo,COD,1983,0.736880004405975
Democratic Republic of Congo,COD,1984,0.750789999961853
Democratic Republic of Congo,COD,1988,0.77837997674942
Democratic Republic of Congo,COD,1991,0.786670029163361
Democratic Republic of Congo,COD,1992,0.801519989967346
Democratic Republic of Congo,COD,1993,0.808969974517822
Democratic Republic of Congo,COD,1994,0.78491997718811
Democratic Republic of Congo,COD,1995,0.702160000801086
Democratic Republic of Congo,COD,1999,0.951520025730133
Denmark,DNK,1981,1.00215005874634
Denmark,DNK,1982,1.00180995464325
Denmark,DNK,1983,1.00277996063232
Denmark,DNK,1984,0.998910009860992
Denmark,DNK,1985,1.00460994243622
Denmark,DNK,1986,0.99864000082016
Denmark,DNK,1987,1.0022200345993
Denmark,DNK,1988,1.00319004058838
Denmark,DNK,1989,1.00279998779297
Denmark,DNK,1990,1.00302004814148
Denmark,DNK,1991,1.00113999843597
Denmark,DNK,1992,0.997959971427917
Denmark,DNK,1993,0.997269988059998
Denmark,DNK,1994,0.99769002199173
Denmark,DNK,1995,1.00329995155334
Denmark,DNK,1996,0.998809993267059
Denmark,DNK,1998,1.01084995269775
Denmark,DNK,1999,0.995549976825714
Denmark,DNK,2000,1.00129997730255
Denmark,DNK,2001,1.00291001796722
Denmark,DNK,2002,1.00249004364014
Denmark,DNK,2004,1.01163995265961
Denmark,DNK,2005,0.999660015106201
Denmark,DNK,2006,1.00182998180389
Denmark,DNK,2007,1.00311994552612
Denmark,DNK,2008,1.00305998325348
Denmark,DNK,2009,1.00466001033783
Denmark,DNK,2010,1.00302994251251
Denmark,DNK,2011,1.00179994106293
Denmark,DNK,2012,1.00123000144958
Denmark,DNK,2013,0.998860001564026
Denmark,DNK,2014,1.0008499622345
Djibouti,DJI,1985,0.75110000371933
Djibouti,DJI,1986,0.730490028858185
Djibouti,DJI,1987,0.715640008449554
Djibouti,DJI,1988,0.728860020637512
Djibouti,DJI,1989,0.746540009975433
Djibouti,DJI,1990,0.767490029335022
Djibouti,DJI,1992,0.750450015068054
Djibouti,DJI,1993,0.787129998207092
Djibouti,DJI,1994,0.789460003376007
Djibouti,DJI,1995,0.7951700091362
Djibouti,DJI,1996,0.770680010318756
Djibouti,DJI,1997,0.769550025463104
Djibouti,DJI,1999,0.731679975986481
Djibouti,DJI,2000,0.763140022754669
Djibouti,DJI,2001,0.768090009689331
Djibouti,DJI,2002,0.776650011539459
Djibouti,DJI,2004,0.799790024757385
Djibouti,DJI,2005,0.818819999694824
Djibouti,DJI,2006,0.82599002122879
Djibouti,DJI,2007,0.861450016498566
Djibouti,DJI,2008,0.900340020656586
Djibouti,DJI,2009,0.908249974250793
Djibouti,DJI,2011,0.900139987468719
Djibouti,DJI,2013,0.889909982681274
Djibouti,DJI,2014,0.864859998226166
Djibouti,DJI,2015,0.88959002494812
Dominica,DMA,1975,1.03011000156403
Dominica,DMA,1976,1.01153004169464
Dominica,DMA,1977,1.04427003860474
Dominica,DMA,1979,1.0801899433136
Dominica,DMA,1980,1.02539002895355
Dominica,DMA,1981,1.11168003082275
Dominica,DMA,1982,1.0129599571228
Dominica,DMA,1999,1.06745994091034
Dominica,DMA,2000,1.03138995170593
Dominica,DMA,2001,1.05489003658295
Dominica,DMA,2002,1.02552998065948
Dominica,DMA,2003,1.04006004333496
Dominica,DMA,2004,1.02680003643036
Dominica,DMA,2005,1.03106999397278
Dominica,DMA,2006,1.04504001140594
Dominica,DMA,2007,0.996699988842011
Dominica,DMA,2008,0.99466997385025
Dominica,DMA,2009,1.03302001953125
Dominica,DMA,2011,1.01982998847961
Dominica,DMA,2012,1.01631999015808
Dominica,DMA,2013,0.998700022697449
Dominica,DMA,2014,1.05893003940582
Dominican Republic,DOM,1999,1.01233005523682
Dominican Republic,DOM,2000,1.00946998596191
Dominican Republic,DOM,2002,0.954999983310699
Dominican Republic,DOM,2003,0.947329998016357
Dominican Republic,DOM,2004,1.02099001407623
Dominican Republic,DOM,2005,1.02099001407623
Dominican Republic,DOM,2006,1.03442001342773
Dominican Republic,DOM,2007,1.0150500535965
Dominican Republic,DOM,2008,1.01450002193451
Dominican Republic,DOM,2009,0.916599988937378
Dominican Republic,DOM,2010,0.944400012493134
Dominican Republic,DOM,2011,0.973749995231628
Dominican Republic,DOM,2012,0.978190004825592
Dominican Republic,DOM,2013,0.985490024089813
Dominican Republic,DOM,2014,0.988889992237091
East Asia & Pacific,,1990,0.963339984416962
East Asia & Pacific,,1991,0.952430009841919
East Asia & Pacific,,1992,0.955550014972687
East Asia & Pacific,,1993,0.959810018539429
East Asia & Pacific,,1994,0.963599979877472
East Asia & Pacific,,1995,0.970929980278015
East Asia & Pacific,,1996,0.981270015239716
East Asia & Pacific,,1997,0.987800002098084
East Asia & Pacific,,1998,0.991289973258972
East Asia & Pacific,,1999,0.995260000228882
East Asia & Pacific,,2000,0.994599997997284
East Asia & Pacific,,2001,0.995350003242493
East Asia & Pacific,,2002,0.996619999408722
East Asia & Pacific,,2003,0.992760002613068
East Asia & Pacific,,2004,0.994050025939941
East Asia & Pacific,,2005,0.992399990558624
East Asia & Pacific,,2006,0.993600010871887
East Asia & Pacific,,2007,0.992039978504181
East Asia & Pacific,,2008,0.996010005474091
East Asia & Pacific,,2009,0.995880007743835
East Asia & Pacific,,2010,1.00137996673584
East Asia & Pacific,,2011,1.00750994682312
East Asia & Pacific,,2012,1.00083994865417
East Asia & Pacific,,2013,1.00034999847412
East Asia & Pacific (all income levels),,1986,0.931119978427887
East Asia & Pacific (all income levels),,1987,0.962989985942841
East Asia & Pacific (all income levels),,1988,0.974489986896515
East Asia & Pacific (all income levels),,1989,0.968119978904724
East Asia & Pacific (all income levels),,1990,0.967000007629395
East Asia & Pacific (all income levels),,1991,0.957009971141815
East Asia & Pacific (all income levels),,1992,0.959779977798462
East Asia & Pacific (all income levels),,1993,0.963620007038116
East Asia & Pacific (all income levels),,1994,0.96696001291275
East Asia & Pacific (all income levels),,1995,0.973649978637695
East Asia & Pacific (all income levels),,1996,0.983020007610321
East Asia & Pacific (all income levels),,1997,0.988960027694702
East Asia & Pacific (all income levels),,1998,0.99220997095108
East Asia & Pacific (all income levels),,1999,0.995859980583191
East Asia & Pacific (all income levels),,2000,0.995109975337982
East Asia & Pacific (all income levels),,2001,0.995710015296936
East Asia & Pacific (all income levels),,2002,0.996860027313232
East Asia & Pacific (all income levels),,2003,0.993210017681122
East Asia & Pacific (all income levels),,2004,0.994369983673096
East Asia & Pacific (all income levels),,2005,0.992799997329712
East Asia & Pacific (all income levels),,2006,0.99397999048233
East Asia & Pacific (all income levels),,2007,0.992579996585846
East Asia & Pacific (all income levels),,2008,0.996309995651245
East Asia & Pacific (all income levels),,2009,0.996190011501312
East Asia & Pacific (all income levels),,2010,1.00125002861023
East Asia & Pacific (all income levels),,2011,1.00694000720978
East Asia & Pacific (all income levels),,2012,1.00080001354218
East Asia & Pacific (all income levels),,2013,1.00034999847412
Ecuador,ECU,1971,0.988139986991882
Ecuador,ECU,1973,0.983120024204254
Ecuador,ECU,1974,0.989839971065521
Ecuador,ECU,1975,1.00031995773315
Ecuador,ECU,1976,1.00065994262695
Ecuador,ECU,1977,0.996110022068024
Ecuador,ECU,1978,0.99397999048233
Ecuador,ECU,1979,0.986729979515076
Ecuador,ECU,1980,0.988579988479614
Ecuador,ECU,1994,1.00727999210358
Ecuador,ECU,1995,1.00742995738983
Ecuador,ECU,1996,1.00899994373322
Ecuador,ECU,1997,1.00814998149872
Ecuador,ECU,1998,1.01208996772766
Ecuador,ECU,1999,1.01630997657776
Ecuador,ECU,2000,1.01276004314423
Ecuador,ECU,2001,1.01655995845795
Ecuador,ECU,2002,1.01257002353668
Ecuador,ECU,2003,1.01371002197266
Ecuador,ECU,2005,1.01240003108978
Ecuador,ECU,2006,1.01081001758575
Ecuador,ECU,2007,1.01254999637604
Ecuador,ECU,2009,1.02725994586945
Ecuador,ECU,2010,1.01520001888275
Ecuador,ECU,2011,1.01459002494812
Ecuador,ECU,2012,1.01678001880646
Ecuador,ECU,2013,1.02553999423981
Ecuador,ECU,2014,1.01918005943298
Egypt,EGY,1971,0.663280010223389
Egypt,EGY,1972,0.659179985523224
Egypt,EGY,1973,0.656979978084564
Egypt,EGY,1978,0.692700028419495
Egypt,EGY,1994,0.864019989967346
Egypt,EGY,1997,0.894460022449493
Egypt,EGY,1999,0.940320014953613
Egypt,EGY,2000,0.94870001077652
Egypt,EGY,2001,0.957920014858246
Egypt,EGY,2002,0.966970026493073
Egypt,EGY,2003,0.972169995307922
Egypt,EGY,2004,0.982749998569489
Egypt,EGY,2012,0.975969970226288
Egypt,EGY,2014,1.00808000564575
El Salvador,SLV,1970,0.9651700258255
El Salvador,SLV,1998,1.1623899936676
El Salvador,SLV,2000,1.00144004821777
El Salvador,SLV,2001,1.00315999984741
El Salvador,SLV,2002,1.0047299861908
El Salvador,SLV,2003,1.00123000144958
El Salvador,SLV,2005,1.0089099407196
El Salvador,SLV,2006,1.00574994087219
El Salvador,SLV,2007,1.0081399679184
El Salvador,SLV,2008,1.00874996185303
El Salvador,SLV,2009,1.00674998760223
El Salvador,SLV,2010,1.0005099773407
El Salvador,SLV,2011,0.998610019683838
El Salvador,SLV,2012,0.997709989547729
El Salvador,SLV,2013,1.00180995464325
El Salvador,SLV,2014,1.00437998771667
Equatorial Guinea,GNQ,1994,0.975179970264435
Equatorial Guinea,GNQ,2000,0.807349979877472
Equatorial Guinea,GNQ,2001,0.871680021286011
Equatorial Guinea,GNQ,2002,0.854460000991821
Equatorial Guinea,GNQ,2003,0.902209997177124
Equatorial Guinea,GNQ,2008,0.976230025291443
Equatorial Guinea,GNQ,2009,0.986450016498566
Equatorial Guinea,GNQ,2010,0.994859993457794
Equatorial Guinea,GNQ,2011,1.00117003917694
Equatorial Guinea,GNQ,2012,0.999459981918335
Eritrea,ERI,1992,0.915989995002747
Eritrea,ERI,1994,0.917249977588654
Eritrea,ERI,1995,0.918060004711151
Eritrea,ERI,1996,0.922659993171692
Eritrea,ERI,1997,0.915090024471283
Eritrea,ERI,1999,0.88043999671936
Eritrea,ERI,2000,0.881290018558502
Eritrea,ERI,2001,0.877820014953613
Eritrea,ERI,2002,0.865419983863831
Eritrea,ERI,2003,0.866900026798248
Eritrea,ERI,2004,0.865800023078918
Eritrea,ERI,2005,0.8748499751091
Eritrea,ERI,2006,0.889540016651154
Eritrea,ERI,2007,0.900170028209686
Eritrea,ERI,2008,0.891969978809357
Eritrea,ERI,2009,0.895269989967346
Eritrea,ERI,2010,0.891789972782135
Eritrea,ERI,2011,0.881829977035522
Eritrea,ERI,2012,0.880289971828461
Eritrea,ERI,2013,0.902390003204346
Estonia,EST,1995,0.978540003299713
Estonia,EST,1996,0.984969973564148
Estonia,EST,1998,1.01526999473572
Estonia,EST,1999,1.01626002788544
Estonia,EST,2000,1.0200400352478
Estonia,EST,2001,1.02146005630493
Estonia,EST,2002,1.02256000041962
Estonia,EST,2003,1.01084995269775
Estonia,EST,2004,1.01092004776001
Estonia,EST,2005,1.00216996669769
Estonia,EST,2006,0.99592000246048
Estonia,EST,2007,0.998279988765717
Estonia,EST,2008,0.99083000421524
Estonia,EST,2009,0.982249975204468
Estonia,EST,2010,0.988049983978271
Estonia,EST,2011,0.999459981918335
Estonia,EST,2012,1.00040996074677
Estonia,EST,2013,0.997579991817474
Ethiopia,ETH,1987,0.705730020999908
Ethiopia,ETH,1988,0.698090016841888
Ethiopia,ETH,1989,0.725709974765778
Ethiopia,ETH,1994,0.684689998626709
Ethiopia,ETH,1995,0.651080012321472
Ethiopia,ETH,1996,0.63561999797821
Ethiopia,ETH,1998,0.660809993743896
Ethiopia,ETH,1999,0.69990998506546
Ethiopia,ETH,2000,0.742320001125336
Ethiopia,ETH,2001,0.777939975261688
Ethiopia,ETH,2002,0.797389984130859
Ethiopia,ETH,2003,0.813839972019196
Ethiopia,ETH,2004,0.855939984321594
Ethiopia,ETH,2005,0.896939992904663
Ethiopia,ETH,2006,0.923569977283478
Ethiopia,ETH,2007,0.93273001909256
Ethiopia,ETH,2008,0.938250005245209
Ethiopia,ETH,2009,0.95414000749588
Ethiopia,ETH,2010,0.950020015239716
Ethiopia,ETH,2011,0.945500016212463
Ethiopia,ETH,2012,0.950129985809326
Ethiopia,ETH,2014,0.935819983482361
Euro area,,1970,1.01023995876312
Euro area,,1971,1.01030004024506
Euro area,,1972,1.01142001152039
Euro area,,1973,1.00928997993469
Euro area,,1974,1.00631999969482
Euro area,,1975,1.0038800239563
Euro area,,1976,1.00236999988556
Euro area,,1977,1.0008100271225
Euro area,,1978,1.0042200088501
Euro area,,1979,1.00838005542755
Euro area,,1980,1.00800001621246
Euro area,,1981,1.0077600479126
Euro area,,1982,1.00531995296478
Euro area,,1983,1.00645005702972
Euro area,,1984,1.00660002231598
Euro area,,1985,1.00668001174927
Euro area,,1986,1.00601005554199
Euro area,,1987,1.00595998764038
Euro area,,1988,1.00606000423431
Euro area,,1989,1.00602996349335
Euro area,,1990,1.00592005252838
Euro area,,1991,1.00615000724792
Euro area,,1992,1.00782001018524
Euro area,,1993,1.00660002231598
Euro area,,1994,1.00349998474121
Euro area,,1995,1.00302004814148
Euro area,,1996,1.00170004367828
Euro area,,1997,1.00128996372223
Euro area,,1998,1.00027000904083
Euro area,,1999,0.999620020389557
Euro area,,2000,1.00074005126953
Euro area,,2001,1.00077998638153
Euro area,,2002,1.00076997280121
Euro area,,2003,1.00040996074677
Euro area,,2004,1.00051999092102
Euro area,,2005,0.9998499751091
Euro area,,2006,0.998960018157959
Euro area,,2007,1.00007998943329
Euro area,,2008,1.00063002109528
Euro area,,2009,1.00157999992371
Euro area,,2010,1.00218999385834
Euro area,,2011,1.00276005268097
Euro area,,2012,1.004390001297
Euro area,,2013,1.00265002250671
Europe & Central Asia,,1978,0.931050002574921
Europe & Central Asia,,1979,0.933260023593903
Europe & Central Asia,,1980,0.930029988288879
Europe & Central Asia,,1981,0.926760017871857
Europe & Central Asia,,1982,0.934440016746521
Europe & Central Asia,,1983,0.940500020980835
Europe & Central Asia,,1984,0.962069988250732
Europe & Central Asia,,1985,0.960889995098114
Europe & Central Asia,,1986,0.964200019836426
Europe & Central Asia,,1987,0.961390018463135
Europe & Central Asia,,1988,0.966989994049072
Europe & Central Asia,,1989,0.966880023479462
Europe & Central Asia,,1990,0.972289979457855
Europe & Central Asia,,1991,0.971279978752136
Europe & Central Asia,,1992,0.973489999771118
Europe & Central Asia,,1993,0.965780019760132
Europe & Central Asia,,1994,0.964119970798492
Europe & Central Asia,,1995,0.970489978790283
Europe & Central Asia,,1996,0.969340026378632
Europe & Central Asia,,1997,0.964439988136292
Europe & Central Asia,,1998,0.964179992675781
Europe & Central Asia,,1999,0.966120004653931
Europe & Central Asia,,2000,0.975600004196167
Europe & Central Asia,,2001,0.976949989795685
Europe & Central Asia,,2002,0.980040013790131
Europe & Central Asia,,2003,0.981890022754669
Europe & Central Asia,,2004,0.984350025653839
Europe & Central Asia,,2005,0.98649001121521
Europe & Central Asia,,2006,0.98852002620697
Europe & Central Asia,,2007,0.990689992904663
Europe & Central Asia,,2008,0.99277001619339
Europe & Central Asia,,2009,0.988420009613037
Europe & Central Asia,,2010,0.990360021591187
Europe & Central Asia,,2011,0.991490006446838
Europe & Central Asia,,2012,0.994080007076263
Europe & Central Asia,,2013,0.995609998703003
Europe & Central Asia (all income levels),,1973,0.9860600233078
Europe & Central Asia (all income levels),,1974,0.984269976615906
Europe & Central Asia (all income levels),,1975,0.983430027961731
Europe & Central Asia (all income levels),,1976,0.984000027179718
Europe & Central Asia (all income levels),,1977,0.983139991760254
Europe & Central Asia (all income levels),,1978,0.982729971408844
Europe & Central Asia (all income levels),,1979,0.98470002412796
Europe & Central Asia (all income levels),,1980,0.983200013637543
Europe & Central Asia (all income levels),,1981,0.981729984283447
Europe & Central Asia (all income levels),,1982,0.982760012149811
Europe & Central Asia (all income levels),,1983,0.984539985656738
Europe & Central Asia (all income levels),,1984,0.990419983863831
Europe & Central Asia (all income levels),,1985,0.990010023117065
Europe & Central Asia (all income levels),,1986,0.99032998085022
Europe & Central Asia (all income levels),,1987,0.989350020885468
Europe & Central Asia (all income levels),,1988,0.990899980068207
Europe & Central Asia (all income levels),,1989,0.990930020809174
Europe & Central Asia (all income levels),,1990,0.99260002374649
Europe & Central Asia (all income levels),,1991,0.992780029773712
Europe & Central Asia (all income levels),,1992,0.994050025939941
Europe & Central Asia (all income levels),,1993,0.990599989891052
Europe & Central Asia (all income levels),,1994,0.988529980182648
Europe & Central Asia (all income levels),,1995,0.990130007266998
Europe & Central Asia (all income levels),,1996,0.988889992237091
Europe & Central Asia (all income levels),,1997,0.987529993057251
Europe & Central Asia (all income levels),,1998,0.987829983234406
Europe & Central Asia (all income levels),,1999,0.988179981708527
Europe & Central Asia (all income levels),,2000,0.992020010948181
Europe & Central Asia (all income levels),,2001,0.992609977722168
Europe & Central Asia (all income levels),,2002,0.99345999956131
Europe & Central Asia (all income levels),,2003,0.99387001991272
Europe & Central Asia (all income levels),,2004,0.995140016078949
Europe & Central Asia (all income levels),,2005,0.996659994125366
Europe & Central Asia (all income levels),,2006,0.997600018978119
Europe & Central Asia (all income levels),,2007,0.998459994792938
Europe & Central Asia (all income levels),,2008,0.998749971389771
Europe & Central Asia (all income levels),,2009,0.998260021209717
Europe & Central Asia (all income levels),,2010,0.999319970607758
Europe & Central Asia (all income levels),,2011,1
Europe & Central Asia (all income levels),,2012,1.00180995464325
Europe & Central Asia (all income levels),,2013,1.00189995765686
European Union,,1970,1.00591003894806
European Union,,1971,1.00607001781464
European Union,,1972,1.00639998912811
European Union,,1973,1.00504004955292
European Union,,1974,1.00326001644135
European Union,,1975,1.00182998180389
European Union,,1976,1.00135004520416
European Union,,1977,1.00039005279541
European Union,,1978,1.00268995761871
European Union,,1979,1.00518000125885
European Union,,1980,1.0045599937439
European Union,,1981,1.00420999526978
European Union,,1982,1.00303995609283
European Union,,1983,1.00361001491547
European Union,,1984,1.00321996212006
European Union,,1985,1.00355005264282
European Union,,1986,1.00255000591278
European Union,,1987,1.00262999534607
European Union,,1988,1.00235998630524
European Union,,1989,1.00252997875214
European Union,,1990,1.00202000141144
European Union,,1991,1.00258004665375
European Union,,1992,1.0035799741745
European Union,,1993,1.00185000896454
European Union,,1994,0.999450027942657
European Union,,1995,0.998920023441315
European Union,,1996,0.998189985752106
European Union,,1997,0.998650014400482
European Union,,1998,0.999249994754791
European Union,,1999,0.99915999174118
European Union,,2000,0.9998499751091
European Union,,2001,0.999890029430389
European Union,,2002,0.999909996986389
European Union,,2003,0.999939978122711
European Union,,2004,1.00044000148773
European Union,,2005,0.999830007553101
European Union,,2006,1.00027000904083
European Union,,2007,1.00092005729675
European Union,,2008,1.00024998188019
European Union,,2009,1.00078999996185
European Union,,2010,1.00143003463745
European Union,,2011,1.00212001800537
European Union,,2012,1.0032399892807
European Union,,2013,1.00229001045227
Fiji,FJI,1992,1.00078999996185
Fiji,FJI,1994,1.00240004062653
Fiji,FJI,1995,1.00584995746613
Fiji,FJI,1996,0.99497002363205
Fiji,FJI,1997,0.995169997215271
Fiji,FJI,1998,1.00048005580902
Fiji,FJI,1999,1.00624001026154
Fiji,FJI,2000,1.00051999092102
Fiji,FJI,2001,1.0024299621582
Fiji,FJI,2002,1.01542997360229
Fiji,FJI,2003,1.01175999641418
Fiji,FJI,2004,1.00350999832153
Fiji,FJI,2006,1.00707995891571
Fiji,FJI,2007,1.00750994682312
Fiji,FJI,2008,1.01311004161835
Fiji,FJI,2009,1.00471997261047
Fiji,FJI,2011,1.01886999607086
Fiji,FJI,2012,1.02602005004883
Fiji,FJI,2013,1.02681994438171
Finland,FIN,1993,0.99905002117157
Finland,FIN,1994,1.00120997428894
Finland,FIN,1995,1.00076997280121
Finland,FIN,1996,1.00587999820709
Finland,FIN,1997,1.00129997730255
Finland,FIN,1998,0.99702000617981
Finland,FIN,1999,0.996519982814789
Finland,FIN,2000,0.994499981403351
Finland,FIN,2001,0.999729990959167
Finland,FIN,2002,0.998619973659515
Finland,FIN,2003,0.997009992599487
Finland,FIN,2004,0.996230006217957
Finland,FIN,2005,0.999210000038147
Finland,FIN,2006,1.00240004062653
Finland,FIN,2007,1.0013200044632
Finland,FIN,2008,0.997409999370575
Finland,FIN,2009,0.997709989547729
Finland,FIN,2010,0.998269975185394
Finland,FIN,2011,0.998589992523193
Finland,FIN,2012,0.999499976634979
Finland,FIN,2013,1.00269997119904
Finland,FIN,2014,1.00627994537354
France,FRA,1971,1.01839005947113
France,FRA,1972,1.0192699432373
France,FRA,1977,0.95414000749588
France,FRA,1979,1.00233995914459
France,FRA,1980,1.0048600435257
France,FRA,1982,1.00059998035431
France,FRA,1983,1.00591003894806
France,FRA,1985,1.00355005264282
France,FRA,1986,0.999210000038147
France,FRA,1987,1.00238001346588
France,FRA,1988,1.00362002849579
France,FRA,1989,1.00358998775482
France,FRA,1990,0.999149978160858
France,FRA,1991,1.00090003013611
France,FRA,1992,1.0003000497818
France,FRA,1993,0.999830007553101
France,FRA,1994,0.99821001291275
France,FRA,1995,0.998340010643005
France,FRA,1996,0.999409973621368
France,FRA,1997,1.00202000141144
France,FRA,1999,1.00211000442505
France,FRA,2000,1.00299000740051
France,FRA,2001,1.00229001045227
France,FRA,2002,1.00302004814148
France,FRA,2003,1.00188994407654
France,FRA,2004,1.00267004966736
France,FRA,2005,0.999509990215302
France,FRA,2006,0.998009979724884
France,FRA,2007,0.997829973697662
France,FRA,2008,0.998019993305206
France,FRA,2009,0.999379992485046
France,FRA,2010,0.999539971351624
France,FRA,2011,1.00463998317719
France,FRA,2012,1.0069500207901
France,FRA,2013,1.00292003154755
France,FRA,2014,1.00133001804352
Gabon,GAB,1975,0.984950006008148
Gabon,GAB,1987,1.01932001113892
Gabon,GAB,1997,0.997070014476776
Gambia,GMB,1971,0.477290004491806
Gambia,GMB,1972,0.498719990253448
Gambia,GMB,1973,0.512470006942749
Gambia,GMB,1974,0.526880025863647
Gambia,GMB,1975,0.53192001581192
Gambia,GMB,1976,0.519659996032715
Gambia,GMB,1977,0.491160005331039
Gambia,GMB,1978,0.489250004291534
Gambia,GMB,1979,0.482069998979568
Gambia,GMB,1980,0.500090003013611
Gambia,GMB,1981,0.529789984226227
Gambia,GMB,1982,0.538359999656677
Gambia,GMB,1983,0.557410001754761
Gambia,GMB,1984,0.599749982357025
Gambia,GMB,1985,0.610119998455048
Gambia,GMB,1986,0.629149973392487
Gambia,GMB,1992,0.71288001537323
