Entity,Code,Year,Drinking water - Proportion of population using improved water supplies - Safely managed - National - Percent (%)
Italy,ITA,2008,91.01865257595773
Italy,ITA,2009,91.58784676354026
Italy,ITA,2010,92.15704095112301
Italy,ITA,2011,92.72623513870555
Italy,ITA,2012,93.29542932628804
Italy,ITA,2013,93.86462351387058
Italy,ITA,2014,93.89207547169809
Italy,ITA,2015,93.67867924528298
Japan,JPN,2000,96.73308742038213
Japan,JPN,2001,96.73308742038213
Japan,JPN,2002,96.73308742038213
Japan,JPN,2003,96.73308742038213
Japan,JPN,2004,96.73308742038216
Japan,JPN,2005,96.77500722929936
Japan,JPN,2006,96.81692703821656
Japan,JPN,2007,96.85884684713376
Japan,JPN,2008,96.90076665605096
Japan,JPN,2009,96.94268646496815
Japan,JPN,2010,96.98460627388536
Japan,JPN,2011,97.02652608280256
Japan,JPN,2012,97.06844589171976
Japan,JPN,2013,97.11036570063696
Japan,JPN,2014,97.15228550955415
Japan,JPN,2015,97.19420531847133
Jordan,JOR,2000,94.1701274755223
Jordan,JOR,2001,94.11065459903094
Jordan,JOR,2002,94.05145107231064
Jordan,JOR,2003,93.99247774466099
Jordan,JOR,2004,93.93372914604608
Jordan,JOR,2005,93.87519980642998
Jordan,JOR,2006,93.81688425577677
Jordan,JOR,2007,93.75877702405053
Jordan,JOR,2008,93.70091118413399
Jordan,JOR,2009,93.6432047879357
Jordan,JOR,2010,93.58569030055659
Jordan,JOR,2011,93.52840261822473
Jordan,JOR,2012,93.47121517211228
Jordan,JOR,2013,93.41411884549271
Jordan,JOR,2014,93.35601859617151
Jordan,JOR,2015,93.29336279201154
Kuwait,KWT,2000,100
Kuwait,KWT,2001,100
Kuwait,KWT,2002,100
Kuwait,KWT,2003,100
Kuwait,KWT,2004,100
Kuwait,KWT,2005,100
Kuwait,KWT,2006,100
Kuwait,KWT,2007,100
Kuwait,KWT,2008,100
Kuwait,KWT,2009,100
Kuwait,KWT,2010,100
Kuwait,KWT,2011,100
Kuwait,KWT,2012,100
Kuwait,KWT,2013,100
Kuwait,KWT,2014,100
Kuwait,KWT,2015,100
Kyrgyzstan,KGZ,2000,46.35087512329496
Kyrgyzstan,KGZ,2001,46.3498222518257
Kyrgyzstan,KGZ,2002,46.57822531610528
Kyrgyzstan,KGZ,2003,46.80610427448638
Kyrgyzstan,KGZ,2004,47.03451025106107
Kyrgyzstan,KGZ,2005,48.67899722996072
Kyrgyzstan,KGZ,2006,50.34463650102566
Kyrgyzstan,KGZ,2007,52.03040643504209
Kyrgyzstan,KGZ,2008,53.73682450154227
Kyrgyzstan,KGZ,2009,55.46437066580231
Kyrgyzstan,KGZ,2010,57.22191662647894
Kyrgyzstan,KGZ,2011,59.00884728467253
Kyrgyzstan,KGZ,2012,60.82541238537678
Kyrgyzstan,KGZ,2013,62.66956065516347
Kyrgyzstan,KGZ,2014,64.53350187389688
Kyrgyzstan,KGZ,2015,66.3104188677391
Latvia,LVA,2000,81.22158933274227
Latvia,LVA,2001,81.21746025019229
Latvia,LVA,2002,81.27018769923073
Latvia,LVA,2003,81.32483740230768
Latvia,LVA,2004,81.38422888999999
Latvia,LVA,2005,81.44330499999998
Latvia,LVA,2006,81.49842061972306
Latvia,LVA,2007,81.55276209499999
Latvia,LVA,2008,81.60733912641538
Latvia,LVA,2009,81.66203360232308
Latvia,LVA,2010,81.71690664399999
Latvia,LVA,2011,81.77200675761537
Latvia,LVA,2012,81.82733394316922
Latvia,LVA,2013,81.87448221237803
Latvia,LVA,2014,81.90283961780001
Latvia,LVA,2015,81.93607127668571
Lebanon,LBN,2000,43.98826017478989
Lebanon,LBN,2001,44.22397139495796
Lebanon,LBN,2002,44.45968261512602
Lebanon,LBN,2003,44.69539383529413
Lebanon,LBN,2004,44.9311050554622
Lebanon,LBN,2005,45.16681627563025
Lebanon,LBN,2006,45.40252749579832
Lebanon,LBN,2007,45.63823871596637
Lebanon,LBN,2008,45.87394993613444
Lebanon,LBN,2009,46.10966115630249
Lebanon,LBN,2010,46.34537237647056
Lebanon,LBN,2011,46.58108359663868
Lebanon,LBN,2012,46.81679481680673
Lebanon,LBN,2013,47.0525060369748
Lebanon,LBN,2014,47.28821725714285
Lebanon,LBN,2015,47.52392847731092
Liechtenstein,LIE,2000,100
Liechtenstein,LIE,2001,100
Liechtenstein,LIE,2002,100
Liechtenstein,LIE,2003,100
Liechtenstein,LIE,2004,100
Liechtenstein,LIE,2005,100
Liechtenstein,LIE,2006,100
Liechtenstein,LIE,2007,100
Liechtenstein,LIE,2008,100
Liechtenstein,LIE,2009,100
Liechtenstein,LIE,2010,100
Liechtenstein,LIE,2011,100
Liechtenstein,LIE,2012,100
Liechtenstein,LIE,2013,100
Liechtenstein,LIE,2014,100
Liechtenstein,LIE,2015,100
Lithuania,LTU,2000,70.77204852983516
Lithuania,LTU,2001,71.17611190002867
Lithuania,LTU,2002,71.57777936550761
Lithuania,LTU,2003,71.98067751840134
Lithuania,LTU,2004,73.57936450814876
Lithuania,LTU,2005,75.20235494237265
Lithuania,LTU,2006,76.84870311712446
Lithuania,LTU,2007,78.50802069713804
Lithuania,LTU,2008,80.18026014387262
Lithuania,LTU,2009,81.85773658657078
Lithuania,LTU,2010,83.54161464651963
Lithuania,LTU,2011,85.24024755795145
Lithuania,LTU,2012,86.95505827191609
Lithuania,LTU,2013,88.68583444214835
Lithuania,LTU,2014,90.43224648598637
Lithuania,LTU,2015,91.6944000584097
Luxembourg,LUX,2000,98.10212992
Luxembourg,LUX,2001,98.11098316
Luxembourg,LUX,2002,98.11742187999998
Luxembourg,LUX,2003,98.12369115999999
Luxembourg,LUX,2004,98.12981924
Luxembourg,LUX,2005,98.13576375999999
Luxembourg,LUX,2006,98.14156707999999
Luxembourg,LUX,2007,98.14721508
Luxembourg,LUX,2008,98.15273599999999
Luxembourg,LUX,2009,98.15807336
Luxembourg,LUX,2010,98.16328364
Luxembourg,LUX,2011,98.16835271999999
Luxembourg,LUX,2012,98.17316764
Luxembourg,LUX,2013,98.17770015999999
Luxembourg,LUX,2014,98.18199263999999
Luxembourg,LUX,2015,98.18605919999999
Macao,MAC,2000,99.97000000000001
Macao,MAC,2001,99.97000000000001
Macao,MAC,2002,99.97000000000001
Macao,MAC,2003,99.97000000000001
Macao,MAC,2004,99.97212121212122
Macao,MAC,2005,99.97424242424243
Macao,MAC,2006,99.97636363636364
Macao,MAC,2007,99.97848484848485
Macao,MAC,2008,99.98060606060606
Macao,MAC,2009,99.98272727272727
Macao,MAC,2010,99.98484848484848
Macao,MAC,2011,99.98696969696971
Macao,MAC,2012,99.98909090909092
Macao,MAC,2013,99.99121212121213
Macao,MAC,2014,99.99333333333334
Macao,MAC,2015,99.99545454545455
Macedonia,MKD,2000,90.98532603232889
Macedonia,MKD,2001,90.94934827406688
Macedonia,MKD,2002,90.91337051580486
Macedonia,MKD,2003,90.87739275754284
Macedonia,MKD,2004,90.8412428568968
Macedonia,MKD,2005,91.10753960146907
Macedonia,MKD,2006,91.38779836991391
Macedonia,MKD,2007,91.67975965395684
Macedonia,MKD,2008,91.98139472575343
Macedonia,MKD,2009,92.29049616031578
Macedonia,MKD,2010,91.22149709489334
Macedonia,MKD,2011,89.47448995501564
Macedonia,MKD,2012,87.72751880301821
Macedonia,MKD,2013,85.98201014653043
Macedonia,MKD,2014,84.73241386044842
Macedonia,MKD,2015,83.48980810925325
Malaysia,MYS,2000,93.75165273395221
Malaysia,MYS,2001,93.84868914258523
Malaysia,MYS,2002,93.69208437277535
Malaysia,MYS,2003,93.53190061935746
Malaysia,MYS,2004,93.37955303126012
Malaysia,MYS,2005,93.23470573415054
Malaysia,MYS,2006,93.09733460437023
Malaysia,MYS,2007,92.9672322455518
Malaysia,MYS,2008,92.84423707950519
Malaysia,MYS,2009,92.72798274926282
Malaysia,MYS,2010,92.61841277783815
Malaysia,MYS,2011,92.51527488603321
Malaysia,MYS,2012,92.41690952600966
Malaysia,MYS,2013,92.32279960986907
Malaysia,MYS,2014,92.23259149859634
Malaysia,MYS,2015,92.14594950630877
Malta,MLT,2000,99.98000000000002
Malta,MLT,2001,99.98000000000002
Malta,MLT,2002,99.98000000000002
Malta,MLT,2003,99.97714285714287
Malta,MLT,2004,99.97428571428573
Malta,MLT,2005,99.97142857142859
Malta,MLT,2006,99.96857142857144
Malta,MLT,2007,99.96571428571428
Malta,MLT,2008,99.96285714285716
Malta,MLT,2009,99.96000000000001
Malta,MLT,2010,99.95714285714287
Malta,MLT,2011,99.95428571428573
Malta,MLT,2012,99.95142857142858
Malta,MLT,2013,99.94857142857144
Malta,MLT,2014,99.9457142857143
Malta,MLT,2015,99.94285714285715
Martinique,MTQ,2000,94.78468225401147
Martinique,MTQ,2001,94.78468225401147
Martinique,MTQ,2002,94.78468225401147
Martinique,MTQ,2003,94.78468225401147
Martinique,MTQ,2004,94.78468225401147
Martinique,MTQ,2005,95.46863053217969
Martinique,MTQ,2006,96.17438438058277
Martinique,MTQ,2007,96.88044844182444
Martinique,MTQ,2008,97.58682271590519
Martinique,MTQ,2009,98.29350720282476
Martinique,MTQ,2010,99.00050190258312
Martinique,MTQ,2011,99.7078068151801
Martinique,MTQ,2012,99.76120301858833
Martinique,MTQ,2013,99.78379109812116
Martinique,MTQ,2014,99.80637917765397
Martinique,MTQ,2015,99.82896725718678
Mayotte,MYT,2008,84.69999999999999
Mayotte,MYT,2009,84.69999999999999
Mayotte,MYT,2010,84.69999999999999
Mayotte,MYT,2011,84.69999999999999
Mayotte,MYT,2012,84.69999999999999
Mayotte,MYT,2013,84.69999999999999
Mayotte,MYT,2014,84.69999999999999
Mayotte,MYT,2015,84.69999999999999
Mexico,MEX,2000,38.71906899990423
Mexico,MEX,2001,38.99820275010167
Mexico,MEX,2002,39.27437916274818
Mexico,MEX,2003,39.5476363524065
Mexico,MEX,2004,39.81807781671675
Mexico,MEX,2005,40.08560666913537
Mexico,MEX,2006,40.35038755542842
Mexico,MEX,2007,40.61239320708122
Mexico,MEX,2008,40.87171018192812
Mexico,MEX,2009,41.12827547303698
Mexico,MEX,2010,41.38221984656252
Mexico,MEX,2011,41.63346149696056
Mexico,MEX,2012,41.88209545196836
Mexico,MEX,2013,42.12814526248799
Mexico,MEX,2014,42.37169748635408
Mexico,MEX,2015,42.61278414437149
Moldova,MDA,2000,36.36107328958235
Moldova,MDA,2001,38.6901533903952
Moldova,MDA,2002,41.02908077913536
Moldova,MDA,2003,43.37790847536121
Moldova,MDA,2004,45.73668949863109
Moldova,MDA,2005,48.10547686850334
Moldova,MDA,2006,50.48432360453637
Moldova,MDA,2007,52.87328272628849
Moldova,MDA,2008,55.27240725331809
Moldova,MDA,2009,57.68456187576193
Moldova,MDA,2010,60.11008581681169
Moldova,MDA,2011,62.54893632434374
Moldova,MDA,2012,65.00152245756178
Moldova,MDA,2013,67.46786684734299
Moldova,MDA,2014,69.94808588681578
Moldova,MDA,2015,69.95697214777186
Monaco,MCO,2000,100
Monaco,MCO,2001,100
Monaco,MCO,2002,100
Monaco,MCO,2003,100
Monaco,MCO,2004,100
Monaco,MCO,2005,100
Monaco,MCO,2006,100
Monaco,MCO,2007,100
Monaco,MCO,2008,100
Monaco,MCO,2009,100
Monaco,MCO,2010,100
Monaco,MCO,2011,100
Monaco,MCO,2012,100
Monaco,MCO,2013,100
Monaco,MCO,2014,100
Monaco,MCO,2015,100
Montenegro,MNE,2006,83.32329501142488
Montenegro,MNE,2007,84.79233191643952
Montenegro,MNE,2008,86.26563293040952
Montenegro,MNE,2009,87.74319077061287
Montenegro,MNE,2010,89.22495088376235
Montenegro,MNE,2011,89.50080303460761
Montenegro,MNE,2012,89.60479167772472
Montenegro,MNE,2013,89.64055207875637
Montenegro,MNE,2014,89.67502542877435
Montenegro,MNE,2015,89.70820040383481
Morocco,MAR,2000,54.77500432439773
Morocco,MAR,2001,55.69655905932287
Morocco,MAR,2002,56.61134259983547
Morocco,MAR,2003,57.51804600347678
Morocco,MAR,2004,58.41732941425335
Morocco,MAR,2005,59.40448090925534
Morocco,MAR,2006,60.40000460884383
Morocco,MAR,2007,61.38327300737999
Morocco,MAR,2008,62.35432014152866
Morocco,MAR,2009,63.31261066838568
Morocco,MAR,2010,64.25877069529378
Morocco,MAR,2011,65.192287570459
Morocco,MAR,2012,66.11376471011381
Morocco,MAR,2013,67.02218815622513
Morocco,MAR,2014,67.91714736699207
Morocco,MAR,2015,68.7992797953121
Nepal,NPL,2000,23.99903511757286
Nepal,NPL,2001,24.21994886253563
Nepal,NPL,2002,24.40838685863007
Nepal,NPL,2003,24.59577641923298
Nepal,NPL,2004,24.78219306939669
Nepal,NPL,2005,24.96747215527194
Nepal,NPL,2006,25.15157189773501
Nepal,NPL,2007,25.33445051766238
Nepal,NPL,2008,25.51617239900659
Nepal,NPL,2009,25.696584029018
Nepal,NPL,2010,25.87574422109948
Nepal,NPL,2011,26.05350503305106
Nepal,NPL,2012,26.23010975167904
Nepal,NPL,2013,26.40539929368397
Nepal,NPL,2014,26.57931516829267
Nepal,NPL,2015,26.75171221858031
Netherlands,NLD,2000,99.99986784140971
Netherlands,NLD,2001,99.99688325991188
Netherlands,NLD,2002,99.99389867841408
Netherlands,NLD,2003,99.99091409691628
Netherlands,NLD,2004,99.98792951541849
Netherlands,NLD,2005,99.9849449339207
Netherlands,NLD,2006,99.9819603524229
Netherlands,NLD,2007,99.9789757709251
Netherlands,NLD,2008,99.9759911894273
Netherlands,NLD,2009,99.9730066079295
Netherlands,NLD,2010,99.9700220264317
Netherlands,NLD,2011,99.96703744493394
Netherlands,NLD,2012,99.96405286343611
Netherlands,NLD,2013,99.96106828193831
Netherlands,NLD,2014,99.95808370044051
Netherlands,NLD,2015,99.95509911894271
New Caledonia,NCL,2000,86.22906817283634
New Caledonia,NCL,2001,86.22906817283634
New Caledonia,NCL,2002,86.22906817283634
New Caledonia,NCL,2003,87.04094279716723
New Caledonia,NCL,2004,87.85642856452735
New Caledonia,NCL,2005,88.6755254749166
New Caledonia,NCL,2006,89.49823352833451
New Caledonia,NCL,2007,90.32455272478174
New Caledonia,NCL,2008,91.15448306425787
New Caledonia,NCL,2009,91.9880245467628
New Caledonia,NCL,2010,92.82517717229705
New Caledonia,NCL,2011,93.66594094086018
New Caledonia,NCL,2012,94.51031585245211
New Caledonia,NCL,2013,95.35830190707335
New Caledonia,NCL,2014,96.2098991047235
New Caledonia,NCL,2015,97.06510744540253
New Zealand,NZL,2000,76.66888888888845
New Zealand,NZL,2001,76.66888888888842
New Zealand,NZL,2002,76.66888888888843
New Zealand,NZL,2003,76.66888888888843
New Zealand,NZL,2004,76.66888888888843
New Zealand,NZL,2005,76.66888888888843
New Zealand,NZL,2006,79.08888888888852
New Zealand,NZL,2007,81.50888888888858
New Zealand,NZL,2008,83.92888888888865
New Zealand,NZL,2009,86.34888888888872
New Zealand,NZL,2010,88.76888888888878
New Zealand,NZL,2011,91.18888888888887
New Zealand,NZL,2012,93.60888888888894
New Zealand,NZL,2013,96.02888888888901
New Zealand,NZL,2014,98.44888888888907
New Zealand,NZL,2015,100
Nicaragua,NIC,2000,54.44441987750813
Nicaragua,NIC,2001,55.37315891240897
Nicaragua,NIC,2002,56.29200501629384
Nicaragua,NIC,2003,56.7630167620899
Nicaragua,NIC,2004,56.90324614917596
Nicaragua,NIC,2005,57.04319746565113
Nicaragua,NIC,2006,57.18866084771729
Nicaragua,NIC,2007,57.33870983339435
Nicaragua,NIC,2008,57.493378698878
Nicaragua,NIC,2009,57.65318923032605
Nicaragua,NIC,2010,57.8176910503218
Nicaragua,NIC,2011,57.98691843506099
Nicaragua,NIC,2012,58.16090566073938
Nicaragua,NIC,2013,58.33968700355267
Nicaragua,NIC,2014,58.52329673969661
Nicaragua,NIC,2015,58.71127306635597
Nigeria,NGA,2000,16.77414960710262
Nigeria,NGA,2001,17.3274031922289
Nigeria,NGA,2002,17.63783539106511
Nigeria,NGA,2003,17.92961666793276
Nigeria,NGA,2004,18.2029666926443
Nigeria,NGA,2005,18.45796825525884
Nigeria,NGA,2006,18.69519771377873
Nigeria,NGA,2007,18.91507606013894
Nigeria,NGA,2008,19.1084416218499
Nigeria,NGA,2009,19.21797083350956
Nigeria,NGA,2010,19.30547623549033
Nigeria,NGA,2011,19.36970002720948
Nigeria,NGA,2012,19.41112120537608
Nigeria,NGA,2013,19.43004408716384
Nigeria,NGA,2014,19.42696108193627
Nigeria,NGA,2015,19.40220701105307
Niue,NIU,2000,98.23664150943394
Niue,NIU,2001,98.23664150943394
Niue,NIU,2002,98.23664150943394
Niue,NIU,2003,98.23664150943394
Niue,NIU,2004,98.23664150943394
Niue,NIU,2005,98.12332075471697
Niue,NIU,2006,98.00999999999998
Niue,NIU,2007,97.89667924528301
Niue,NIU,2008,97.783358490566
Niue,NIU,2009,97.67003773584905
Niue,NIU,2010,97.55671698113204
Niue,NIU,2011,97.44339622641509
Niue,NIU,2012,97.33007547169808
Niue,NIU,2013,97.21675471698113
Niue,NIU,2014,97.21675471698113
Niue,NIU,2015,97.21675471698113
Northern Mariana Islands,MNP,2000,77.05798751295903
Northern Mariana Islands,MNP,2001,77.0880840239842
Northern Mariana Islands,MNP,2002,77.11818053500936
Northern Mariana Islands,MNP,2003,77.14827704603452
Northern Mariana Islands,MNP,2004,79.35519947789965
Northern Mariana Islands,MNP,2005,81.56381966166876
Northern Mariana Islands,MNP,2006,82.12568224181896
Northern Mariana Islands,MNP,2007,82.1689509424369
Northern Mariana Islands,MNP,2008,82.21222842085055
Northern Mariana Islands,MNP,2009,82.25551467705988
Northern Mariana Islands,MNP,2010,82.29880971106492
Northern Mariana Islands,MNP,2011,82.34211352286566
Northern Mariana Islands,MNP,2012,82.38542611246211
Northern Mariana Islands,MNP,2013,82.38542611246211
Northern Mariana Islands,MNP,2014,82.38542611246211
Northern Mariana Islands,MNP,2015,82.38542611246211
Norway,NOR,2000,95.05331149999999
Norway,NOR,2001,95.0492315
Norway,NOR,2002,95.04550850000001
Norway,NOR,2003,95.04354500000001
Norway,NOR,2004,95.04316250000001
Norway,NOR,2005,95.041335
Norway,NOR,2006,95.03794350000001
Norway,NOR,2007,95.03501100000001
Norway,NOR,2008,95.03252900000001
Norway,NOR,2009,95.03007250000002
Norway,NOR,2010,95.027633
Norway,NOR,2011,95.02522750000001
Norway,NOR,2012,95.02284750000001
Norway,NOR,2013,95.02051850000002
Norway,NOR,2014,95.01823200000001
Norway,NOR,2015,95.0159795
Oman,OMN,2001,74.56253708573291
Oman,OMN,2002,74.55953474635096
Oman,OMN,2003,74.55653240696901
Oman,OMN,2004,74.6042696031421
Oman,OMN,2005,74.69028662643514
Oman,OMN,2006,76.1993163455665
Oman,OMN,2007,77.68994515906785
Oman,OMN,2008,79.16249838106756
Oman,OMN,2009,80.6171250209476
Oman,OMN,2010,82.05438866217858
Oman,OMN,2011,83.47461461888892
Oman,OMN,2012,84.87771141594392
Oman,OMN,2013,86.26444291416365
Oman,OMN,2014,87.6356670288493
Oman,OMN,2015,88.49999999999999
Pakistan,PAK,2000,38.10538406218415
Pakistan,PAK,2001,38.12436062526113
Pakistan,PAK,2002,38.14425060706817
Pakistan,PAK,2003,38.16457677157888
Pakistan,PAK,2004,38.18543537701788
Pakistan,PAK,2005,37.96983836098977
Pakistan,PAK,2006,37.75186869594605
Pakistan,PAK,2007,37.53124875306564
Pakistan,PAK,2008,37.30770511556359
Pakistan,PAK,2009,37.08083130813375
Pakistan,PAK,2010,36.85051797696791
Pakistan,PAK,2011,36.61650416588701
Pakistan,PAK,2012,36.37853313074754
Pakistan,PAK,2013,36.13625145457908
Pakistan,PAK,2014,35.88943766782657
Pakistan,PAK,2015,35.63795720498678
Peru,PER,2000,44.99926741640999
Peru,PER,2001,45.37157702765371
Peru,PER,2002,45.74004755096394
Peru,PER,2003,46.10512748724403
Peru,PER,2004,46.46642691873514
Peru,PER,2005,46.8235665791592
Peru,PER,2006,47.17740352726997
Peru,PER,2007,47.5271499389391
Peru,PER,2008,47.87365222143959
Peru,PER,2009,48.21453092516487
Peru,PER,2010,48.55065376034961
Peru,PER,2011,48.88128616026955
Peru,PER,2012,49.2072851836785
Peru,PER,2013,49.52792691533305
Peru,PER,2014,49.84405776250623
Peru,PER,2015,50.15573364547232
Poland,POL,2005,93.91268801779358
Poland,POL,2006,93.90901524110319
Poland,POL,2007,93.9053093763345
Poland,POL,2008,93.90157042348754
Poland,POL,2009,93.89786455871887
Poland,POL,2010,93.89415869395015
Poland,POL,2011,93.89045282918148
Poland,POL,2012,93.88740872597863
Poland,POL,2013,93.88505947241993
Poland,POL,2014,93.88343815658362
Poland,POL,2015,93.88247860231316
Portugal,PRT,2000,93.47302555747781
Portugal,PRT,2001,93.60964767733996
Portugal,PRT,2002,93.74520926591033
Portugal,PRT,2003,93.88106376910372
Portugal,PRT,2004,94.01721033001317
Portugal,PRT,2005,94.15339614214203
Portugal,PRT,2006,94.28993328612094
Portugal,PRT,2007,94.42663108594371
Portugal,PRT,2008,94.56355081519384
Portugal,PRT,2009,94.69928409908178
Portugal,PRT,2010,94.79910803742224
Portugal,PRT,2011,94.89919357420716
Portugal,PRT,2012,94.99951758598071
Portugal,PRT,2013,95.07452441097709
Portugal,PRT,2014,95.10775769881803
Portugal,PRT,2015,95.10915033573872
Romania,ROU,2000,95.32521739130436
Romania,ROU,2001,95.32521739130436
Romania,ROU,2002,95.32521739130438
Romania,ROU,2003,95.32521739130438
Romania,ROU,2004,95.6593478260869
Romania,ROU,2005,95.99347826086955
Romania,ROU,2006,96.32760869565223
Romania,ROU,2007,96.16599192655394
Romania,ROU,2008,94.96786440360212
Romania,ROU,2009,93.76973688065027
Romania,ROU,2010,92.57160935769843
Romania,ROU,2011,91.37348183474658
Romania,ROU,2012,90.17535431179431
Romania,ROU,2013,88.97722678884247
Romania,ROU,2014,87.77909926589064
Romania,ROU,2015,87.77909926589064
Russia,RUS,2000,74.76115078827162
Russia,RUS,2001,74.75993845175003
Russia,RUS,2002,74.79907085967366
Russia,RUS,2003,74.84928336838772
Russia,RUS,2004,74.90322029517921
Russia,RUS,2005,74.95696876754744
Russia,RUS,2006,75.01052878549247
Russia,RUS,2007,75.06390034901426
Russia,RUS,2008,75.11708345811283
Russia,RUS,2009,75.16979178016203
Russia,RUS,2010,75.22260007435216
Russia,RUS,2011,75.27521991411903
Russia,RUS,2012,75.33017175677071
Russia,RUS,2013,75.38795497972811
Russia,RUS,2014,75.44767289422829
Russia,RUS,2015,75.51009655275205
Saint Pierre and Miquelon,SPM,2007,83.12830000000001
Saint Pierre and Miquelon,SPM,2008,83.12830000000001
Saint Pierre and Miquelon,SPM,2009,83.12830000000001
Saint Pierre and Miquelon,SPM,2010,83.12830000000001
Saint Pierre and Miquelon,SPM,2011,83.12830000000001
Saint Pierre and Miquelon,SPM,2012,83.12830000000001
Saint Pierre and Miquelon,SPM,2013,83.12830000000001
Saint Pierre and Miquelon,SPM,2014,83.12830000000001
Saint Pierre and Miquelon,SPM,2015,83.12830000000001
San Marino,SMR,2000,100
San Marino,SMR,2001,100
San Marino,SMR,2002,100
San Marino,SMR,2003,100
San Marino,SMR,2004,100
San Marino,SMR,2005,100
San Marino,SMR,2006,100
San Marino,SMR,2007,100
San Marino,SMR,2008,100
San Marino,SMR,2009,100
San Marino,SMR,2010,100
San Marino,SMR,2011,100
San Marino,SMR,2012,100
San Marino,SMR,2013,100
San Marino,SMR,2014,100
San Marino,SMR,2015,100
Serbia,SRB,2000,76.4271113277321
Serbia,SRB,2001,76.49592073262104
Serbia,SRB,2002,76.56470086294215
Serbia,SRB,2003,76.6334517186954
Serbia,SRB,2004,76.70185977548799
Serbia,SRB,2005,77.83456628530942
Serbia,SRB,2006,78.94552546812186
Serbia,SRB,2007,80.03393727007145
Serbia,SRB,2008,81.04905483375185
Serbia,SRB,2009,82.06375987359493
Serbia,SRB,2010,83.07805585587772
Serbia,SRB,2011,84.09194645901086
Serbia,SRB,2012,85.1054244746164
Serbia,SRB,2013,86.11855734820179
Serbia,SRB,2014,87.13134405732134
Serbia,SRB,2015,88.14378724696797
Singapore,SGP,2000,100
Singapore,SGP,2001,100
Singapore,SGP,2002,100
Singapore,SGP,2003,100
Singapore,SGP,2004,100
Singapore,SGP,2005,100
Singapore,SGP,2006,100
Singapore,SGP,2007,100
Singapore,SGP,2008,100
Singapore,SGP,2009,100
Singapore,SGP,2010,100
Singapore,SGP,2011,100
Singapore,SGP,2012,100
Singapore,SGP,2013,100
Singapore,SGP,2014,100
Singapore,SGP,2015,100
Slovakia,SVK,2000,93.455961
Slovakia,SVK,2001,93.45477100000001
Slovakia,SVK,2002,93.45222100000001
Slovakia,SVK,2003,93.449671
Slovakia,SVK,2004,93.44712100000001
Slovakia,SVK,2005,93.444571
Slovakia,SVK,2006,93.442004
Slovakia,SVK,2007,93.439437
Slovakia,SVK,2008,93.43688700000001
Slovakia,SVK,2009,93.43432
Slovakia,SVK,2010,93.429645
Slovakia,SVK,2011,93.42497000000002
Slovakia,SVK,2012,93.420771
Slovakia,SVK,2013,93.417065
Slovakia,SVK,2014,93.41386899999999
Slovakia,SVK,2015,93.411166
Slovenia,SVN,2000,77.43470456867588
Slovenia,SVN,2001,77.42981110089536
Slovenia,SVN,2002,77.42481595200024
Slovenia,SVN,2003,79.04629322942523
Slovenia,SVN,2004,80.66756745653085
Slovenia,SVN,2005,82.28863972934253
Slovenia,SVN,2006,83.90951114388443
Slovenia,SVN,2007,85.53018279618199
Slovenia,SVN,2008,87.15065291938338
Slovenia,SVN,2009,88.77093119814468
Slovenia,SVN,2010,90.39100739090351
Slovenia,SVN,2011,92.01089101739115
Slovenia,SVN,2012,93.63058036573068
Slovenia,SVN,2013,95.25007653194758
Slovenia,SVN,2014,96.86943750166053
Slovenia,SVN,2015,98.02892342650634
South Korea,KOR,2002,96.76436908628918
South Korea,KOR,2003,96.76436908628918
South Korea,KOR,2004,96.76436908628918
South Korea,KOR,2005,96.76436908628918
South Korea,KOR,2006,96.76436908628918
South Korea,KOR,2007,97.00202863484255
South Korea,KOR,2008,97.2399795726362
South Korea,KOR,2009,97.47822189967013
South Korea,KOR,2010,97.71675561594428
South Korea,KOR,2011,97.95558072145873
South Korea,KOR,2012,98.02271307308946
South Korea,KOR,2013,98.0234766595842
South Korea,KOR,2014,98.02396236485727
South Korea,KOR,2015,98.02417018890863
Spain,ESP,2000,98.45
Spain,ESP,2001,98.45
Spain,ESP,2002,98.45
Spain,ESP,2003,98.45
Spain,ESP,2004,98.45
Spain,ESP,2005,98.45
Spain,ESP,2006,98.44999999999999
Spain,ESP,2007,98.45
Spain,ESP,2008,98.45
Spain,ESP,2009,98.45
Spain,ESP,2010,98.45000000000003
Spain,ESP,2011,98.45000000000003
Spain,ESP,2012,98.42677810730655
Spain,ESP,2013,98.33531788973433
Spain,ESP,2014,98.17635039207903
Spain,ESP,2015,98.17763228622618
Sweden,SWE,2000,97.95
Sweden,SWE,2001,97.95
Sweden,SWE,2002,97.95
Sweden,SWE,2003,97.95
Sweden,SWE,2004,97.95
Sweden,SWE,2005,97.95
Sweden,SWE,2006,97.95
Sweden,SWE,2007,97.95
Sweden,SWE,2008,97.95
Sweden,SWE,2009,97.95
Sweden,SWE,2010,97.94999999999999
Sweden,SWE,2011,97.95
Sweden,SWE,2012,97.94999999999999
Sweden,SWE,2013,97.95
Sweden,SWE,2014,97.95
Sweden,SWE,2015,97.94999999999999
Switzerland,CHE,2000,92.82432432432438
Switzerland,CHE,2001,92.82432432432438
Switzerland,CHE,2002,92.82432432432437
Switzerland,CHE,2003,92.82432432432438
Switzerland,CHE,2004,93.06351351351354
Switzerland,CHE,2005,93.30270270270273
Switzerland,CHE,2006,93.54189189189196
Switzerland,CHE,2007,93.78108108108114
