Entity,Code,Year,Year,Solar (terawatt-hours),Wind (terawatt-hours),Other renewables (terawatt-hours),Hydropower (terawatt-hours)
Africa,,1965,0,0,0,14.278805574733
Africa,,1966,0,0,0,15.649048937511
Africa,,1967,0,0,0,16.158332959104
Africa,,1968,0,0,0,18.622982764834
Africa,,1969,0,0,0,21.582896820817
Africa,,1970,0,0,0,27.076287015552
Africa,,1971,0,0,0.164,25.836605304094
Africa,,1972,0,0,0.165,29.836878415376
Africa,,1973,0,0,0.17,29.803741951533
Africa,,1974,0,0,0.175,35.089185489357
Africa,,1975,0,0,0.172,36.879048371158
Africa,,1976,0,0,0.185,40.861179239816
Africa,,1977,0,0,0.189,45.083351122531
Africa,,1978,0,0,0.195,46.085079340575
Africa,,1979,0,0,0.201,47.28020678388
Africa,,1980,0,0,0.207,46.0301705558753
Africa,,1981,0,0,0.218,48.3774464618705
Africa,,1982,0,0,0.236,48.6327147347722
Africa,,1983,0,0,0.23,45.5089146618705
Africa,,1984,0,0,0.234,45.1259603194245
Africa,,1985,0,0,0.269,49.4467506519585
Africa,,1986,0,0,0.659,51.1419867013589
Africa,,1987,0,0,0.658,49.0583647084245
Africa,,1988,0,0,0.626,53.5950697571399
Africa,,1989,0,0,0.617,56.2775699671271
Africa,,1990,0,0,0.732,57.254659123238
Africa,,1991,0,0,0.738,60.651488412762
Africa,,1992,0,0,0.762250000088655,57.8602916846068
Africa,,1993,0,0.002,0.839700000043806,56.6825072679302
Africa,,1994,0,0.0054,0.72900000004172,57.5960485671106
Africa,,1995,0,0.0063,0.912700000022946,59.7688768746669
Africa,,1996,0,0.0071,1.12009308793189,62.316458674204
Africa,,1997,0,0.0072,1.22864040821181,63.8524975622244
Africa,,1998,0,0.0076,1.53054928559653,66.6548878792363
Africa,,1999,0,0.0198,1.48812479896766,70.6842613226394
Africa,,2000,0.0184,0.176,2.22442343908982,75.2458166108861
Africa,,2001,0.0247,0.41608,2.29135263157895,80.8641146713105
Africa,,2002,0.0308010101010101,0.444564,2.2404,85.1814681338189
Africa,,2003,0.0339010101010101,0.541187,2.5774,82.8726014711286
Africa,,2004,0.0391010101010101,0.769317505050505,2.93901390728477,87.40546921543
Africa,,2005,0.0442010101010101,0.782410111111111,2.96888293460925,89.065734167962
Africa,,2006,0.0519010101010101,0.852500606060606,3.73185862745098,92.24055302449
