Entity,Code,Year,Year,Scientific and technical journal publication rates (OWID based on World Bank & UN) (per million individuals)
Afghanistan,AFG,2000,0.1
Afghanistan,AFG,2001,0.057
Afghanistan,AFG,2002,0.182
Afghanistan,AFG,2003,0.273
Afghanistan,AFG,2004,0.282
Afghanistan,AFG,2005,0.335
Afghanistan,AFG,2006,0.394
Afghanistan,AFG,2007,0.488
Afghanistan,AFG,2008,0.465
Afghanistan,AFG,2009,0.768
Afghanistan,AFG,2010,1.017
Afghanistan,AFG,2011,1.454
Afghanistan,AFG,2012,1.14
Afghanistan,AFG,2013,0.835
Albania,ALB,2000,7.381
Albania,ALB,2001,6.241
Albania,ALB,2002,9.308
Albania,ALB,2003,7.04
Albania,ALB,2004,7.235
Albania,ALB,2005,8.136
Albania,ALB,2006,10.626
Albania,ALB,2007,13.636
Albania,ALB,2008,17.474
Albania,ALB,2009,26.302
Albania,ALB,2010,46.927
Albania,ALB,2011,55.384
Albania,ALB,2012,64.301
Albania,ALB,2013,63.418
Algeria,DZA,2000,11.304
Algeria,DZA,2001,12.373
Algeria,DZA,2002,14.634
Algeria,DZA,2003,18.118
Algeria,DZA,2004,24.952
Algeria,DZA,2005,27.938
Algeria,DZA,2006,38.667
Algeria,DZA,2007,42.152
Algeria,DZA,2008,52.483
Algeria,DZA,2009,63.078
Algeria,DZA,2010,62.532
Algeria,DZA,2011,71.158
Algeria,DZA,2012,84.486
Algeria,DZA,2013,95.27
Andorra,AND,2000,15.293
Andorra,AND,2001,38.609
Andorra,AND,2002,21.414
Andorra,AND,2003,56.025
Andorra,AND,2004,17.051
Andorra,AND,2005,65.934
Andorra,AND,2006,61.735
Andorra,AND,2007,74.985
Andorra,AND,2008,8.347
Andorra,AND,2009,40.255
Andorra,AND,2010,14.21
Andorra,AND,2011,11.94
Andorra,AND,2012,47.312
Andorra,AND,2013,73.031
Angola,AGO,2000,0.371
Angola,AGO,2001,0.518
Angola,AGO,2002,0.882
Angola,AGO,2003,0.132
Angola,AGO,2004,0.382
Angola,AGO,2005,0.455
Angola,AGO,2006,0.671
Angola,AGO,2007,0.519
Angola,AGO,2008,0.492
Angola,AGO,2009,0.621
Angola,AGO,2010,0.672
Angola,AGO,2011,0.735
Angola,AGO,2012,0.869
Angola,AGO,2013,0.869
Antigua and Barbuda,ATG,2000,3.589
Antigua and Barbuda,ATG,2001,11.757
Antigua and Barbuda,ATG,2002,35.935
Antigua and Barbuda,ATG,2003,20.62
Antigua and Barbuda,ATG,2004,7.931
Antigua and Barbuda,ATG,2005,20.167
Antigua and Barbuda,ATG,2006,17.719
Antigua and Barbuda,ATG,2007,47.056
Antigua and Barbuda,ATG,2008,68.124
Antigua and Barbuda,ATG,2009,40.607
Antigua and Barbuda,ATG,2010,23.241
Antigua and Barbuda,ATG,2011,8.358
Antigua and Barbuda,ATG,2012,25.833
Antigua and Barbuda,ATG,2013,19.423
Arab World,,2000,27.99
Arab World,,2001,30.049
Arab World,,2002,30.653
Arab World,,2003,33.561
Arab World,,2004,37.25
Arab World,,2005,39.692
Arab World,,2006,44.444
Arab World,,2007,48.576
Arab World,,2008,54.157
Arab World,,2009,63.57
Arab World,,2010,69.742
Arab World,,2011,79.592
Arab World,,2012,88.137
Arab World,,2013,94.592
Argentina,ARG,2000,114.528
Argentina,ARG,2001,116.312
Argentina,ARG,2002,121.889
Argentina,ARG,2003,117.065
Argentina,ARG,2004,119.841
Argentina,ARG,2005,124.714
Argentina,ARG,2006,134.85
Argentina,ARG,2007,141.768
Argentina,ARG,2008,155.427
Argentina,ARG,2009,171.902
Argentina,ARG,2010,179.993
Argentina,ARG,2011,188.677
Argentina,ARG,2012,191.775
Argentina,ARG,2013,189.307
Armenia,ARM,2000,102.164
Armenia,ARM,2001,92.833
Armenia,ARM,2002,96.345
Armenia,ARM,2003,96.096
Armenia,ARM,2004,109.611
Armenia,ARM,2005,125.853
Armenia,ARM,2006,121.142
Armenia,ARM,2007,133.376
Armenia,ARM,2008,133.277
Armenia,ARM,2009,149.658
Armenia,ARM,2010,169.881
Armenia,ARM,2011,213.035
Armenia,ARM,2012,193.864
Armenia,ARM,2013,193.018
Australia,AUS,2000,1078.708
Australia,AUS,2001,1101.149
Australia,AUS,2002,1128.556
Australia,AUS,2003,1169.818
Australia,AUS,2004,1290.355
Australia,AUS,2005,1461.069
Australia,AUS,2006,1542.891
Australia,AUS,2007,1661.574
Australia,AUS,2008,1686.986
Australia,AUS,2009,1748.521
Australia,AUS,2010,1819.143
Australia,AUS,2011,1921.981
Australia,AUS,2012,1957.427
Australia,AUS,2013,2067.957
Austria,AUT,2000,770.311
Austria,AUT,2001,839.201
Austria,AUT,2002,870.94
Austria,AUT,2003,912.623
Austria,AUT,2004,976.203
Austria,AUT,2005,1074.232
Austria,AUT,2006,1095.827
Austria,AUT,2007,1183.535
Austria,AUT,2008,1226.919
Austria,AUT,2009,1300.177
Austria,AUT,2010,1320.383
Austria,AUT,2011,1384.008
Austria,AUT,2012,1423.608
Austria,AUT,2013,1418.89
Azerbaijan,AZE,2000,18.388
Azerbaijan,AZE,2001,16.792
Azerbaijan,AZE,2002,26.505
Azerbaijan,AZE,2003,29.827
Azerbaijan,AZE,2004,39.427
Azerbaijan,AZE,2005,39.3
Azerbaijan,AZE,2006,33.001
Azerbaijan,AZE,2007,47.615
Azerbaijan,AZE,2008,53.723
Azerbaijan,AZE,2009,68.96
Azerbaijan,AZE,2010,68.332
Azerbaijan,AZE,2011,71.492
Azerbaijan,AZE,2012,73.485
Azerbaijan,AZE,2013,51.164
Bahamas,BHS,2000,5.707
Bahamas,BHS,2001,17.154
Bahamas,BHS,2002,15.203
Bahamas,BHS,2003,16.469
Bahamas,BHS,2004,9.302
Bahamas,BHS,2005,20.957
Bahamas,BHS,2006,17.568
Bahamas,BHS,2007,32.425
Bahamas,BHS,2008,17.208
Bahamas,BHS,2009,27.335
Bahamas,BHS,2010,24.388
Bahamas,BHS,2011,29.735
Bahamas,BHS,2012,20.966
Bahamas,BHS,2013,41.883
Bahrain,BHR,2000,110.139
Bahrain,BHR,2001,113.54
Bahrain,BHR,2002,73.727
Bahrain,BHR,2003,152.688
Bahrain,BHR,2004,157.499
Bahrain,BHR,2005,176.12
Bahrain,BHR,2006,184.993
Bahrain,BHR,2007,170.578
Bahrain,BHR,2008,144.537
Bahrain,BHR,2009,159.49
Bahrain,BHR,2010,162.548
Bahrain,BHR,2011,140.972
Bahrain,BHR,2012,120.903
Bahrain,BHR,2013,159.418
Bangladesh,BGD,2000,3.314
Bangladesh,BGD,2001,3.261
Bangladesh,BGD,2002,2.905
Bangladesh,BGD,2003,3.265
Bangladesh,BGD,2004,3.441
Bangladesh,BGD,2005,3.915
Bangladesh,BGD,2006,4.733
Bangladesh,BGD,2007,6.523
Bangladesh,BGD,2008,7.164
Bangladesh,BGD,2009,8.241
Bangladesh,BGD,2010,10.166
Bangladesh,BGD,2011,10.302
Bangladesh,BGD,2012,13.395
Bangladesh,BGD,2013,12.506
Barbados,BRB,2000,88.939
Barbados,BRB,2001,154.423
Barbados,BRB,2002,116.768
Barbados,BRB,2003,146.185
Barbados,BRB,2004,177.23
Barbados,BRB,2005,131.747
Barbados,BRB,2006,146.525
Barbados,BRB,2007,164.766
Barbados,BRB,2008,155.056
Barbados,BRB,2009,125.328
Barbados,BRB,2010,88.35
Barbados,BRB,2011,126.514
Barbados,BRB,2012,160.52
Barbados,BRB,2013,138.403
Belarus,BLR,2000,101.307
Belarus,BLR,2001,106.31
Belarus,BLR,2002,106.928
Belarus,BLR,2003,101.299
Belarus,BLR,2004,110.625
Belarus,BLR,2005,124.918
Belarus,BLR,2006,118.481
Belarus,BLR,2007,131.828
Belarus,BLR,2008,108.155
Belarus,BLR,2009,122.06
Belarus,BLR,2010,109.593
Belarus,BLR,2011,114.882
Belarus,BLR,2012,104.855
Belarus,BLR,2013,105.705
Belgium,BEL,2000,886.877
Belgium,BEL,2001,909.283
Belgium,BEL,2002,943.976
Belgium,BEL,2003,986.745
Belgium,BEL,2004,1076.879
Belgium,BEL,2005,1198.345
Belgium,BEL,2006,1215.809
Belgium,BEL,2007,1271.163
Belgium,BEL,2008,1320.041
Belgium,BEL,2009,1373.251
Belgium,BEL,2010,1371.381
Belgium,BEL,2011,1408.478
Belgium,BEL,2012,1477.295
Belgium,BEL,2013,1476.488
Belize,BLZ,2000,2.022
Belize,BLZ,2001,7.844
Belize,BLZ,2002,6.483
Belize,BLZ,2003,17.835
Belize,BLZ,2004,16.299
Belize,BLZ,2005,20.122
Belize,BLZ,2006,16.853
Belize,BLZ,2007,6.032
Belize,BLZ,2008,11.758
Belize,BLZ,2009,30.58
Belize,BLZ,2010,34.203
Belize,BLZ,2011,10.328
Belize,BLZ,2012,25.245
Belize,BLZ,2013,27.892
Benin,BEN,2000,5.971
Benin,BEN,2001,5.638
Benin,BEN,2002,5.538
Benin,BEN,2003,6.037
Benin,BEN,2004,7.961
Benin,BEN,2005,7.391
Benin,BEN,2006,10.162
Benin,BEN,2007,10.645
Benin,BEN,2008,10.843
Benin,BEN,2009,14.031
Benin,BEN,2010,12.099
Benin,BEN,2011,15.559
Benin,BEN,2012,16.343
Benin,BEN,2013,18.702
Bhutan,BTN,2000,1.918
Bhutan,BTN,2001,1.696
Bhutan,BTN,2002,10.224
Bhutan,BTN,2003,5.935
Bhutan,BTN,2004,14.681
Bhutan,BTN,2005,8.376
Bhutan,BTN,2006,23.653
Bhutan,BTN,2007,11.791
Bhutan,BTN,2008,8.845
Bhutan,BTN,2009,16.936
Bhutan,BTN,2010,23.638
Bhutan,BTN,2011,23.362
Bhutan,BTN,2012,22.843
Bhutan,BTN,2013,37.388
Bolivia,BOL,2000,4.077
Bolivia,BOL,2001,5.238
Bolivia,BOL,2002,4.865
Bolivia,BOL,2003,5.55
Bolivia,BOL,2004,5.018
Bolivia,BOL,2005,6.564
Bolivia,BOL,2006,7.53
Bolivia,BOL,2007,8.442
Bolivia,BOL,2008,10.063
Bolivia,BOL,2009,8.833
Bolivia,BOL,2010,7.955
Bolivia,BOL,2011,8.513
Bolivia,BOL,2012,8.311
Bolivia,BOL,2013,8.596
Bosnia and Herzegovina,BIH,2000,6.823
Bosnia and Herzegovina,BIH,2001,9.175
Bosnia and Herzegovina,BIH,2002,12.474
Bosnia and Herzegovina,BIH,2003,15.612
Bosnia and Herzegovina,BIH,2004,29.196
Bosnia and Herzegovina,BIH,2005,47.706
Bosnia and Herzegovina,BIH,2006,52.785
Bosnia and Herzegovina,BIH,2007,66.614
Bosnia and Herzegovina,BIH,2008,89.303
Bosnia and Herzegovina,BIH,2009,98.57
Bosnia and Herzegovina,BIH,2010,121.41
Bosnia and Herzegovina,BIH,2011,130.474
Bosnia and Herzegovina,BIH,2012,135.327
Bosnia and Herzegovina,BIH,2013,121.304
Botswana,BWA,2000,56.991
Botswana,BWA,2001,53.905
Botswana,BWA,2002,56.181
Botswana,BWA,2003,62.682
Botswana,BWA,2004,65.707
Botswana,BWA,2005,56.632
Botswana,BWA,2006,94.521
Botswana,BWA,2007,72.346
Botswana,BWA,2008,77.221
Botswana,BWA,2009,68.64
Botswana,BWA,2010,74.198
Botswana,BWA,2011,80.777
Botswana,BWA,2012,73.948
Botswana,BWA,2013,77.66
Brazil,BRA,2000,66.231
Brazil,BRA,2001,72.458
Brazil,BRA,2002,81.454
Brazil,BRA,2003,86.992
Brazil,BRA,2004,102.101
Brazil,BRA,2005,114.598
Brazil,BRA,2006,145.531
Brazil,BRA,2007,157.958
Brazil,BRA,2008,178.954
Brazil,BRA,2009,194.01
Brazil,BRA,2010,205.952
Brazil,BRA,2011,217.521
Brazil,BRA,2012,235.849
Brazil,BRA,2013,240.218
Brunei,BRN,2000,96.627
Brunei,BRN,2001,49.689
Brunei,BRN,2002,68.326
Brunei,BRN,2003,95.079
Brunei,BRN,2004,77.881
Brunei,BRN,2005,82.43
Brunei,BRN,2006,91.02
Brunei,BRN,2007,111.774
Brunei,BRN,2008,116.018
Brunei,BRN,2009,118.56
Brunei,BRN,2010,122.729
Brunei,BRN,2011,196.948
Brunei,BRN,2012,262.916
Brunei,BRN,2013,296.266
Bulgaria,BGR,2000,186.948
Bulgaria,BGR,2001,185.076
Bulgaria,BGR,2002,187.747
Bulgaria,BGR,2003,193.741
Bulgaria,BGR,2004,207.727
Bulgaria,BGR,2005,248.741
Bulgaria,BGR,2006,233.85
Bulgaria,BGR,2007,314.313
Bulgaria,BGR,2008,302.887
Bulgaria,BGR,2009,329.508
Bulgaria,BGR,2010,338.728
Bulgaria,BGR,2011,331.273
Bulgaria,BGR,2012,366.663
Bulgaria,BGR,2013,368.514
Burkina Faso,BFA,2000,4.256
Burkina Faso,BFA,2001,4.621
Burkina Faso,BFA,2002,5.971
Burkina Faso,BFA,2003,6.132
Burkina Faso,BFA,2004,5.579
Burkina Faso,BFA,2005,5.58
Burkina Faso,BFA,2006,7.723
Burkina Faso,BFA,2007,8.132
Burkina Faso,BFA,2008,8.332
Burkina Faso,BFA,2009,9.279
Burkina Faso,BFA,2010,8.593
Burkina Faso,BFA,2011,10.478
Burkina Faso,BFA,2012,12.962
Burkina Faso,BFA,2013,10.367
Burundi,BDI,2000,0.062
Burundi,BDI,2001,0.549
Burundi,BDI,2002,0.089
Burundi,BDI,2003,0.647
Burundi,BDI,2004,0.557
Burundi,BDI,2005,0.377
Burundi,BDI,2006,0.56
Burundi,BDI,2007,0.693
Burundi,BDI,2008,0.304
Burundi,BDI,2009,0.412
Burundi,BDI,2010,1.46
Burundi,BDI,2011,0.995
Burundi,BDI,2012,1.159
Burundi,BDI,2013,1.698
Cambodia,KHM,2000,1.07
Cambodia,KHM,2001,1.048
Cambodia,KHM,2002,1.915
Cambodia,KHM,2003,1.898
Cambodia,KHM,2004,2.786
Cambodia,KHM,2005,2.773
Cambodia,KHM,2006,3.399
Cambodia,KHM,2007,3.722
Cambodia,KHM,2008,3.66
Cambodia,KHM,2009,4.336
Cambodia,KHM,2010,4.046
Cambodia,KHM,2011,4.636
Cambodia,KHM,2012,5.157
Cambodia,KHM,2013,5.592
Cameroon,CMR,2000,7.732
Cameroon,CMR,2001,8.774
Cameroon,CMR,2002,10.469
Cameroon,CMR,2003,11.935
Cameroon,CMR,2004,12.241
Cameroon,CMR,2005,16.17
Cameroon,CMR,2006,18.531
Cameroon,CMR,2007,19.934
Cameroon,CMR,2008,18.131
Cameroon,CMR,2009,19.123
Cameroon,CMR,2010,20.1
Cameroon,CMR,2011,21.968
Cameroon,CMR,2012,21.682
Cameroon,CMR,2013,24.326
Canada,CAN,2000,1010.51
Canada,CAN,2001,996.5
Canada,CAN,2002,1070.289
Canada,CAN,2003,1128.302
Canada,CAN,2004,1261.885
Canada,CAN,2005,1420.033
Canada,CAN,2006,1472.308
Canada,CAN,2007,1552.193
Canada,CAN,2008,1573.141
Canada,CAN,2009,1614.645
Canada,CAN,2010,1629.753
Canada,CAN,2011,1641.807
Canada,CAN,2012,1681.133
Canada,CAN,2013,1644.032
Cape Verde,CPV,2000,0.69
Cape Verde,CPV,2001,0.451
Cape Verde,CPV,2002,0.442
Cape Verde,CPV,2003,5.216
Cape Verde,CPV,2004,0.641
Cape Verde,CPV,2005,0.843
Cape Verde,CPV,2006,8.528
Cape Verde,CPV,2007,2.467
Cape Verde,CPV,2008,4.271
Cape Verde,CPV,2009,9.86
Cape Verde,CPV,2010,6.171
Cape Verde,CPV,2011,4.724
Cape Verde,CPV,2012,7.782
Cape Verde,CPV,2013,15.381
Caribbean small states,,2000,36.066
Caribbean small states,,2001,46.719
Caribbean small states,,2002,45.95
Caribbean small states,,2003,50.141
Caribbean small states,,2004,54.233
Caribbean small states,,2005,58.259
Caribbean small states,,2006,54.446
Caribbean small states,,2007,66.36
Caribbean small states,,2008,68.783
Caribbean small states,,2009,75.297
Caribbean small states,,2010,65.578
Caribbean small states,,2011,75.686
Caribbean small states,,2012,77.324
Caribbean small states,,2013,68.817
Central African Republic,CAF,2000,1.332
Central African Republic,CAF,2001,1.305
Central African Republic,CAF,2002,0.921
Central African Republic,CAF,2003,2.311
Central African Republic,CAF,2004,2.195
Central African Republic,CAF,2005,2.326
Central African Republic,CAF,2006,3.118
Central African Republic,CAF,2007,1.988
Central African Republic,CAF,2008,2.255
Central African Republic,CAF,2009,2.293
Central African Republic,CAF,2010,3.215
Central African Republic,CAF,2011,2.994
Central African Republic,CAF,2012,2.338
Central African Republic,CAF,2013,2.622
Central Europe and the Baltics,,2000,275.828
Central Europe and the Baltics,,2001,288.773
Central Europe and the Baltics,,2002,315.643
Central Europe and the Baltics,,2003,338.733
Central Europe and the Baltics,,2004,381.581
Central Europe and the Baltics,,2005,442.366
Central Europe and the Baltics,,2006,471.666
Central Europe and the Baltics,,2007,518.811
Central Europe and the Baltics,,2008,588.687
Central Europe and the Baltics,,2009,622.355
Central Europe and the Baltics,,2010,668.586
Central Europe and the Baltics,,2011,710.203
Central Europe and the Baltics,,2012,742.665
Central Europe and the Baltics,,2013,774.121
Chad,TCD,2000,0.18
Chad,TCD,2001,0.289
Chad,TCD,2002,0.467
Chad,TCD,2003,0.503
Chad,TCD,2004,1.03
Chad,TCD,2005,0.934
Chad,TCD,2006,1.056
Chad,TCD,2007,0.51
Chad,TCD,2008,0.611
Chad,TCD,2009,0.826
Chad,TCD,2010,0.53
Chad,TCD,2011,0.724
Chad,TCD,2012,0.472
Chad,TCD,2013,0.533
Chile,CHL,2000,96.87
Chile,CHL,2001,101.315
Chile,CHL,2002,124.478
Chile,CHL,2003,126.732
Chile,CHL,2004,141.213
Chile,CHL,2005,156.103
Chile,CHL,2006,187.723
Chile,CHL,2007,206.152
Chile,CHL,2008,229.589
Chile,CHL,2009,243.835
Chile,CHL,2010,247.067
Chile,CHL,2011,269.178
Chile,CHL,2012,295.544
Chile,CHL,2013,295.345
China,CHN,2000,37.453
China,CHN,2001,46.713
China,CHN,2002,47.725
China,CHN,2003,55.195
China,CHN,2004,82.437
China,CHN,2005,120.107
China,CHN,2006,138.587
China,CHN,2007,157.203
China,CHN,2008,181.202
China,CHN,2009,209.536
China,CHN,2010,228.621
China,CHN,2011,261.48
China,CHN,2012,275.442
China,CHN,2013,295.742
Colombia,COL,2000,12.627
Colombia,COL,2001,12.337
Colombia,COL,2002,15.611
Colombia,COL,2003,15.527
Colombia,COL,2004,18.839
Colombia,COL,2005,22.326
Colombia,COL,2006,30.71
Colombia,COL,2007,35.275
Colombia,COL,2008,52.88
Colombia,COL,2009,58.669
Colombia,COL,2010,67.799
Colombia,COL,2011,73.39
Colombia,COL,2012,86.783
Colombia,COL,2013,94.12
Comoros,COM,2000,1.844
Comoros,COM,2001,0.36
Comoros,COM,2002,0.351
Comoros,COM,2003,0.514
Comoros,COM,2004,2.009
Comoros,COM,2005,1.471
Comoros,COM,2006,0.319
Comoros,COM,2007,3.273
Comoros,COM,2008,1.065
Comoros,COM,2009,1.188
Comoros,COM,2010,3.19
Comoros,COM,2011,5.52
Comoros,COM,2012,2.21
Comoros,COM,2013,18.746
Congo,COG,2000,7.192
Congo,COG,2001,6.243
Congo,COG,2002,9.186
Congo,COG,2003,13.39
Congo,COG,2004,13.036
Congo,COG,2005,17.508
Congo,COG,2006,16.526
Congo,COG,2007,18.51
Congo,COG,2008,18.2
Congo,COG,2009,16.691
Congo,COG,2010,20.927
Congo,COG,2011,21.096
Congo,COG,2012,24.647
Congo,COG,2013,28.792
Costa Rica,CRI,2000,30.137
Costa Rica,CRI,2001,41.658
Costa Rica,CRI,2002,39.772
Costa Rica,CRI,2003,36.719
Costa Rica,CRI,2004,50.537
Costa Rica,CRI,2005,48.895
Costa Rica,CRI,2006,49.921
Costa Rica,CRI,2007,49.297
Costa Rica,CRI,2008,55.559
Costa Rica,CRI,2009,57.216
Costa Rica,CRI,2010,58.148
Costa Rica,CRI,2011,58.059
Costa Rica,CRI,2012,63.578
Costa Rica,CRI,2013,58.771
Cote d'Ivoire,CIV,2000,4.201
Cote d'Ivoire,CIV,2001,4.39
Cote d'Ivoire,CIV,2002,4.077
Cote d'Ivoire,CIV,2003,5.221
Cote d'Ivoire,CIV,2004,5.99
Cote d'Ivoire,CIV,2005,5.585
Cote d'Ivoire,CIV,2006,5.524
Cote d'Ivoire,CIV,2007,8.084
Cote d'Ivoire,CIV,2008,11.401
Cote d'Ivoire,CIV,2009,9.54
Cote d'Ivoire,CIV,2010,10.161
Cote d'Ivoire,CIV,2011,10.471
Cote d'Ivoire,CIV,2012,10.271
Cote d'Ivoire,CIV,2013,7.703
Croatia,HRV,2000,390.262
Croatia,HRV,2001,394.865
Croatia,HRV,2002,442.905
Croatia,HRV,2003,501.239
Croatia,HRV,2004,567.29
Croatia,HRV,2005,677.33
Croatia,HRV,2006,660.135
Croatia,HRV,2007,784.513
Croatia,HRV,2008,861.787
Croatia,HRV,2009,942.995
Croatia,HRV,2010,960.437
Croatia,HRV,2011,1090.145
Croatia,HRV,2012,1049.593
Croatia,HRV,2013,1024.276
Cuba,CUB,2000,90.523
Cuba,CUB,2001,93.005
Cuba,CUB,2002,90.774
Cuba,CUB,2003,69.267
Cuba,CUB,2004,72.38
Cuba,CUB,2005,83.266
Cuba,CUB,2006,107.947
Cuba,CUB,2007,97.03
Cuba,CUB,2008,103.928
Cuba,CUB,2009,123.575
Cuba,CUB,2010,115.821
Cuba,CUB,2011,139.608
Cuba,CUB,2012,134.07
Cuba,CUB,2013,135.636
